sample.yr	plot	subplot	Snr	d.msrd	year	direction	radius	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l
2022	3		13	246.0	2002	2	1.503							
2022	3		13	246.0	2002	3	2.022							
2022	3		13	246.0	2002	4	1.439							
2022	3		13	246.0	2001	1	1.333							
2022	3		13	246.0	2001	2	1.376							
2022	3		13	246.0	2001	3	1.499							
2022	3		13	246.0	2001	4	1.058							
2022	3		13	246.0	2000	1	1.566							
2022	3		13	246.0	2000	2	1.122							
2022	3		13	246.0	2000	3	1.360							
2022	3		13	246.0	2000	4	1.185							
2022	3		13	246.0	1999	1	1.638							
2022	3		13	246.0	1999	2	1.376							
2022	3		13	246.0	1999	3	1.503							
2022	3		13	246.0	1999	4	1.366							
2022	3		13	246.0	1998	1	1.749							
2022	3		13	246.0	1998	2	1.291							
2022	3		13	246.0	1998	3	1.545							
2022	3		13	246.0	1998	4	1.132							
2022	3		13	246.0	1997	1	2.032							
2022	3		13	246.0	1997	2	1.693							
2022	3		13	246.0	1997	3	1.820							
2022	3		13	246.0	1997	4	1.460							
2022	3		13	246.0	1996	1	2.117							
2022	3		13	246.0	1996	2	1.334							
2022	3		13	246.0	1996	3	2.143							
2022	3		13	246.0	1996	4	1.270							
2022	3		13	246.0	1995	1	1.926							
2022	3		13	246.0	1995	2	1.842							
2022	3		13	246.0	1995	3	1.328							
2022	3		13	246.0	1995	4	1.884							
2022	3		13	246.0	1994	1	2.616							
2022	3		13	246.0	1994	2	2.561							
2022	3		13	246.0	1994	3	2.282							
2022	3		13	246.0	1994	4	2.115							
2022	3		13	246.0	1993	1	1.999							
2022	3		13	246.0	1993	2	2.286							
2022	3		13	246.0	1993	3	2.199							
2022	3		13	246.0	1993	4	1.949							
2022	3		13	246.0	1992	1	1.312							
2022	3		13	246.0	1992	2	1.439							
2022	3		13	246.0	1992	3	1.192							
2022	3		13	246.0	1992	4	1.228							
2022	3		13	246.0	1991	1	1.376							
2022	3		13	246.0	1991	2	1.841							
2022	3		13	246.0	1991	3	1.355							
2022	3		13	246.0	1991	4	1.672							
2022	3		13	246.0	1990	1	1.599							
2022	3		13	246.0	1990	2	1.460							
2022	3		13	246.0	1990	3	1.630							
2022	3		13	246.0	1990	4	1.058							
2022	3		13	246.0	1989	1	1.164							
2022	3		13	246.0	1989	2	1.334							
2022	3		13	246.0	1989	3	1.312							
2022	3		13	246.0	1989	4	1.143							
2022	3		13	246.0	1988	1	0.983							
2022	3		13	246.0	1988	2	1.080							
2022	3		13	246.0	1988	3	1.257							
2022	3		13	246.0	1988	4	1.080							
2022	3		13	246.0	1987	1	1.256							
2022	3		13	246.0	1987	2	1.206							
2022	3		13	246.0	1987	3	1.346							
2022	3		13	246.0	1987	4	1.206							
2022	3		13	246.0	1986	1	1.729							
2022	3		13	246.0	1986	2	1.312							
2022	3		13	246.0	1986	3	1.291							
2022	3		13	246.0	1986	4	1.143							
2022	3		13	246.0	1985	1	1.058							
2022	3		13	246.0	1985	2	1.312							
2022	3		13	246.0	1985	3	1.122							
2022	3		13	246.0	1985	4	1.249							
2022	3		13	246.0	1984	1	0.825							
2022	3		13	246.0	1984	2	0.635							
2022	3		13	246.0	1984	3	0.847							
2022	3		13	246.0	1984	4	0.635							
2022	3		13	246.0	1983	1	0.953							
2022	3		13	246.0	1983	2	0.868							
2022	3		13	246.0	1983	3	1.016							
2022	3		13	246.0	1983	4	0.783							
2022	3		13	246.0	1982	1	1.397							
2022	3		13	246.0	1982	2	1.439							
2022	3		13	246.0	1982	3	1.150							
2022	3		13	246.0	1982	4	1.228							
2022	3		13	246.0	1981	1	0.931							
2022	3		13	246.0	1981	2	1.228							
2022	3		13	246.0	1981	3	1.347							
2022	3		13	246.0	1981	4	1.143							
2022	3		13	246.0	1980	1	1.630							
2022	3		13	246.0	1980	2	1.990							
2022	3		13	246.0	1980	3	1.757							
2022	3		13	246.0	1980	4	1.630							
2022	3		13	246.0	1979	1	2.074							
2022	3		13	246.0	1979	2	2.011							
2022	3		13	246.0	1979	3	1.524							
2022	3		13	246.0	1979	4	1.926							
2022	3		13	246.0	1978	1	1.714							
2022	3		13	246.0	1978	2	1.651							
2022	3		13	246.0	1978	3	1.503							
2022	3		13	246.0	1978	4	1.333							
2022	3		13	246.0	1977	1	1.461							
2022	3		13	246.0	1977	2	1.206							
2022	3		13	246.0	1977	3	1.630							
2022	3		13	246.0	1977	4	1.503							
2022	3		13	246.0	1976	1	1.503							
2022	3		13	246.0	1976	2	1.842							
2022	3		13	246.0	1976	3	2.307							
2022	3		13	246.0	1976	4	1.841							
2022	3		13	246.0	1975	1	1.609							
2022	3		13	246.0	1975	2	1.926							
2022	3		13	246.0	1975	3	1.947							
2022	3		13	246.0	1975	4	2.074							
2022	3		13	246.0	1974	1	1.757							
2022	3		13	246.0	1974	2	1.460							
2022	3		13	246.0	1974	3	2.180							
2022	3		13	246.0	1974	4	1.764							
2022	3		13	246.0	1973	1	1.545							
2022	3		13	246.0	1973	2	1.630							
2022	3		13	246.0	1973	3	1.786							
2022	3		13	246.0	1973	4	1.856							
2022	3		13	246.0	1972	1	1.609							
2022	3		13	246.0	1972	2	1.630							
2022	3		13	246.0	1972	3	1.792							
2022	3		13	246.0	1972	4	1.947							
2022	3		13	246.0	1971	1	1.270							
2022	3		13	246.0	1971	2	1.651							
2022	3		13	246.0	1971	3	1.672							
2022	3		13	246.0	1971	4	1.566							
2022	3		13	246.0	1970	1	1.693							
2022	3		13	246.0	1970	2	1.587							
2022	3		13	246.0	1970	3	1.863							
2022	3		13	246.0	1970	4	1.651							
2022	3		13	246.0	1969	1	1.524							
2022	3		13	246.0	1969	2	1.482							
2022	3		13	246.0	1969	3	1.651							
2022	3		13	246.0	1969	4	1.457							
2022	3		13	246.0	1968	1	1.418							
2022	3		13	246.0	1968	2	1.651							
2022	3		13	246.0	1968	3	1.651							
2022	3		13	246.0	1968	4	1.506							
2022	3		13	246.0	1967	1	1.545							
2022	3		13	246.0	1967	2	1.334							
2022	3		13	246.0	1967	3	1.482							
2022	3		13	246.0	1967	4	1.333							
2022	3		13	246.0	1966	1	1.693							
2022	3		13	246.0	1966	2	1.312							
2022	3		13	246.0	1966	3	1.587							
2022	3		13	246.0	1966	4	1.206							
2022	3		13	246.0	1965	1	1.461							
2022	3		13	246.0	1965	2	1.249							
2022	3		13	246.0	1965	3	1.786							
2022	3		13	246.0	1965	4	1.503							
2022	3		13	246.0	1964	1	1.926							
2022	3		13	246.0	1964	2	1.693							
2022	3		13	246.0	1964	3	1.643							
2022	3		13	246.0	1964	4	1.736							
2022	3		13	246.0	1963	1	2.328							
2022	3		13	246.0	1963	2	1.757							
2022	3		13	246.0	1963	3	2.180							
2022	3		13	246.0	1963	4	1.736							
2022	3		13	246.0	1962	1	1.482							
2022	3		13	246.0	1962	2	1.080							
2022	3		13	246.0	1962	3	1.566							
2022	3		13	246.0	1962	4	1.418							
2022	3		13	246.0	1961	1	2.350							
2022	3		13	246.0	1961	2	2.244							
2022	3		13	246.0	1961	3	1.926							
2022	3		13	246.0	1961	4	2.371							
2022	3		13	246.0	1960	1	1.947							
2022	3		13	246.0	1960	2	1.397							
2022	3		13	246.0	1960	3	1.672							
2022	3		13	246.0	1960	4	1.687							
2022	3		13	246.0	1959	1	2.477							
2022	3		13	246.0	1959	2	1.757							
2022	3		13	246.0	1959	3	1.990							
2022	3		13	246.0	1959	4	1.700							
2022	3		13	246.0	1958	1	2.222							
2022	3		13	246.0	1958	2	1.630							
2022	3		13	246.0	1958	3	1.799							
2022	3		13	246.0	1958	4	1.905							
2022	3		13	246.0	1957	1	1.312							
2022	3		13	246.0	1957	2	1.185							
2022	3		13	246.0	1957	3	1.143							
2022	3		13	246.0	1957	4	1.281							
2022	3		13	246.0	1956	1	2.074							
2022	3		13	246.0	1956	2	2.032							
2022	3		13	246.0	1956	3	2.074							
2022	3		13	246.0	1956	4	2.360							
2022	3		13	246.0	1955	1	2.731							
2022	3		13	246.0	1955	2	2.773							
2022	3		13	246.0	1955	3	2.667							
2022	3		13	246.0	1955	4	2.902							
2022	3		13	246.0	1954	1	2.473							
2022	3		13	246.0	1954	2	2.582							
2022	3		13	246.0	1954	3	2.511							
2022	3		13	246.0	1954	4	2.747							
2022	3		13	246.0	1953	1	2.394							
2022	3		13	246.0	1953	2	2.488							
2022	3		13	246.0	1953	3	2.564							
2022	3		13	246.0	1953	4	3.770							
2022	3		13	246.0	1952	1	2.022							
2022	3		13	246.0	1952	2	2.126							
2022	3		13	246.0	1952	3	2.140							
2022	3		13	246.0	1952	4	NA							
2022	3		13	246.0	1951	1	2.276							
2022	3		13	246.0	1951	2	1.689							
2022	3		13	246.0	1951	3	0.638							
2022	3		13	246.0	1951	4	NA							
2022	3		13	246.0	1950	1	NA							
2022	3		13	246.0	1950	2	1.317							
2022	3		13	246.0	1950	3	0.677							
2022	3		13	246.0	1950	4	NA							
2022	3		13	246.0	1949	1	NA							
2022	3		13	246.0	1949	2	0.734							
2022	3		13	246.0	1949	3	NA							
2022	3		13	246.0	1949	4	NA							
2022	3		13	246.0	1948	1	NA							
2022	3		13	246.0	1948	2	0.515							
2022	3		13	246.0	1948	3	NA							
2022	3		13	246.0	1948	4	NA							
2022	3		13	246.0	1947	1	NA							
2022	3		13	246.0	1947	2	NA							
2022	3		13	246.0	1947	3	NA							
2022	3		13	246.0	1947	4	NA							
2022	3		13	246.0	1946	1	NA							
2022	3		13	246.0	1946	2	NA							
2022	3		13	246.0	1946	3	NA							
2022	3		13	246.0	1946	4	NA							
2022	3		13	246.0	1945	1	NA							
2022	3		13	246.0	1945	2	NA							
2022	3		13	246.0	1945	3	NA							
2022	3		13	246.0	1945	4	NA							
2022	3		13	246.0	1944	1	NA							
2022	3		13	246.0	1944	2	NA							
2022	3		13	246.0	1944	3	NA							
2022	3		13	246.0	1944	4	NA							
2022	3		13	246.0	1943	1	NA							
2022	3		13	246.0	1943	2	NA							
2022	3		13	246.0	1943	3	NA							
2022	3		13	246.0	1943	4	NA							
2022	3		13	246.0	1942	1	NA							
2022	3		13	246.0	1942	2	NA							
2022	3		13	246.0	1942	3	NA							
2022	3		13	246.0	1942	4	NA							
2022	3		13	246.0	1941	1	NA							
2022	3		13	246.0	1941	2	NA							
2022	3		13	246.0	1941	3	NA							
2022	3		13	246.0	1941	4	NA							
2022	3		13	246.0	1940	1	NA							
2022	3		13	246.0	1940	2	NA							
2022	3		13	246.0	1940	3	NA							
2022	3		13	246.0	1940	4	NA							
2022	3		13	246.0	1939	1	NA							
2022	3		13	246.0	1939	2	NA							
2022	3		13	246.0	1939	3	NA							
2022	3		13	246.0	1939	4	NA							
2022	3		13	246.0	1938	1	NA							
2022	3		13	246.0	1938	2	NA							
2022	3		13	246.0	1938	3	NA							
2022	3		13	246.0	1938	4	NA							
2022	3		14	193.0	2022	1	0.727							
2022	3		14	193.0	2022	2	0.732							
2022	3		14	193.0	2022	3	0.583							
2022	3		14	193.0	2022	4	0.654							
2022	3		14	193.0	2021	1	0.571							
2022	3		14	193.0	2021	2	0.476							
2022	3		14	193.0	2021	3	0.423							
2022	3		14	193.0	2021	4	0.550							
2022	3		14	193.0	2020	1	0.381							
2022	3		14	193.0	2020	2	0.371							
2022	3		14	193.0	2020	3	0.317							
2022	3		14	193.0	2020	4	0.381							
2022	3		14	193.0	2019	1	0.571							
2022	3		14	193.0	2019	2	0.520							
2022	3		14	193.0	2019	3	0.466							
2022	3		14	193.0	2019	4	0.550							
2022	3		14	193.0	2018	1	0.296							
2022	3		14	193.0	2018	2	0.326							
2022	3		14	193.0	2018	3	0.233							
2022	3		14	193.0	2018	4	0.381							
2022	3		14	193.0	2017	1	0.423							
2022	3		14	193.0	2017	2	0.550							
2022	3		14	193.0	2017	3	0.445							
2022	3		14	193.0	2017	4	0.508							
2022	3		14	193.0	2016	1	0.550							
2022	3		14	193.0	2016	2	0.614							
2022	3		14	193.0	2016	3	0.614							
2022	3		14	193.0	2016	4	0.593							
2022	3		14	193.0	2015	1	0.825							
2022	3		14	193.0	2015	2	0.635							
2022	3		14	193.0	2015	3	0.571							
2022	3		14	193.0	2015	4	0.698							
2022	3		14	193.0	2014	1	0.487							
2022	3		14	193.0	2014	2	0.720							
2022	3		14	193.0	2014	3	0.593							
2022	3		14	193.0	2014	4	0.550							
2022	3		14	193.0	2013	1	0.593							
2022	3		14	193.0	2013	2	0.571							
2022	3		14	193.0	2013	3	0.487							
2022	3		14	193.0	2013	4	0.593							
2022	3		14	193.0	2012	1	0.529							
2022	3		14	193.0	2012	2	0.826							
2022	3		14	193.0	2012	3	0.635							
2022	3		14	193.0	2012	4	0.699							
2022	3		14	193.0	2011	1	0.610							
2022	3		14	193.0	2011	2	0.720							
2022	3		14	193.0	2011	3	0.677							
2022	3		14	193.0	2011	4	0.804							
2022	3		14	193.0	2010	1	0.512							
2022	3		14	193.0	2010	2	0.762							
2022	3		14	193.0	2010	3	0.699							
2022	3		14	193.0	2010	4	0.635							
2022	3		14	193.0	2009	1	0.381							
2022	3		14	193.0	2009	2	0.656							
2022	3		14	193.0	2009	3	0.614							
2022	3		14	193.0	2009	4	0.550							
2022	3		14	193.0	2008	1	0.550							
2022	3		14	193.0	2008	2	0.614							
2022	3		14	193.0	2008	3	0.720							
2022	3		14	193.0	2008	4	0.550							
2022	3		14	193.0	2007	1	0.529							
2022	3		14	193.0	2007	2	0.783							
2022	3		14	193.0	2007	3	0.889							
2022	3		14	193.0	2007	4	0.635							
2022	3		14	193.0	2006	1	0.635							
2022	3		14	193.0	2006	2	0.804							
2022	3		14	193.0	2006	3	0.910							
2022	3		14	193.0	2006	4	0.804							
2022	3		14	193.0	2005	1	0.868							
2022	3		14	193.0	2005	2	1.016							
2022	3		14	193.0	2005	3	1.101							
2022	3		14	193.0	2005	4	0.889							
2022	3		14	193.0	2004	1	0.783							
2022	3		14	193.0	2004	2	0.952							
2022	3		14	193.0	2004	3	0.931							
2022	3		14	193.0	2004	4	0.974							
2022	3		14	193.0	2003	1	0.847							
2022	3		14	193.0	2003	2	1.228							
2022	3		14	193.0	2003	3	0.868							
2022	3		14	193.0	2003	4	1.080							
2022	3		14	193.0	2002	1	0.804							
2022	3		14	193.0	2002	2	0.825							
2022	3		14	193.0	2002	3	0.868							
2022	3		14	193.0	2002	4	0.952							
2022	3		14	193.0	2001	1	0.847							
2022	3		14	193.0	2001	2	0.910							
2022	3		14	193.0	2001	3	0.868							
2022	3		14	193.0	2001	4	0.974							
2022	3		14	193.0	2000	1	0.720							
2022	3		14	193.0	2000	2	0.867							
2022	3		14	193.0	2000	3	0.847							
2022	3		14	193.0	2000	4	0.974							
2022	3		14	193.0	1999	1	1.079							
2022	3		14	193.0	1999	2	1.123							
2022	3		14	193.0	1999	3	0.995							
2022	3		14	193.0	1999	4	1.251							
2022	3		14	193.0	1998	1	0.868							
2022	3		14	193.0	1998	2	1.022							
2022	3		14	193.0	1998	3	1.037							
2022	3		14	193.0	1998	4	1.267							
2022	3		14	193.0	1997	1	1.079							
2022	3		14	193.0	1997	2	1.328							
2022	3		14	193.0	1997	3	1.228							
2022	3		14	193.0	1997	4	1.460							
2022	3		14	193.0	1996	1	1.101							
2022	3		14	193.0	1996	2	1.122							
2022	3		14	193.0	1996	3	1.122							
2022	3		14	193.0	1996	4	1.334							
2022	3		14	193.0	1995	1	1.736							
2022	3		14	193.0	1995	2	1.587							
2022	3		14	193.0	1995	3	1.947							
2022	3		14	193.0	1995	4	1.799							
2022	3		14	193.0	1994	1	1.833							
2022	3		14	193.0	1994	2	1.655							
2022	3		14	193.0	1994	3	2.244							
2022	3		14	193.0	1994	4	1.674							
2022	3		14	193.0	1993	1	1.278							
2022	3		14	193.0	1993	2	1.370							
2022	3		14	193.0	1993	3	1.608							
2022	3		14	193.0	1993	4	1.543							
2022	3		14	193.0	1992	1	0.762							
2022	3		14	193.0	1992	2	0.955							
2022	3		14	193.0	1992	3	1.080							
2022	3		14	193.0	1992	4	0.910							
2022	3		14	193.0	1991	1	0.889							
2022	3		14	193.0	1991	2	1.173							
2022	3		14	193.0	1991	3	1.027							
2022	3		14	193.0	1991	4	1.291							
2022	3		14	193.0	1990	1	0.826							
2022	3		14	193.0	1990	2	1.071							
2022	3		14	193.0	1990	3	0.923							
2022	3		14	193.0	1990	4	1.312							
2022	3		14	193.0	1989	1	0.804							
2022	3		14	193.0	1989	2	1.016							
2022	3		14	193.0	1989	3	0.796							
2022	3		14	193.0	1989	4	0.783							
2022	3		14	193.0	1988	1	0.656							
2022	3		14	193.0	1988	2	0.635							
2022	3		14	193.0	1988	3	0.782							
2022	3		14	193.0	1988	4	0.910							
2022	3		14	193.0	1987	1	0.741							
2022	3		14	193.0	1987	2	0.847							
2022	3		14	193.0	1987	3	0.757							
2022	3		14	193.0	1987	4	0.931							
2022	3		14	193.0	1986	1	0.741							
2022	3		14	193.0	1986	2	0.826							
2022	3		14	193.0	1986	3	0.763							
2022	3		14	193.0	1986	4	0.931							
2022	3		14	193.0	1985	1	0.931							
2022	3		14	193.0	1985	2	0.804							
2022	3		14	193.0	1985	3	0.819							
2022	3		14	193.0	1985	4	0.910							
2022	3		14	193.0	1984	1	0.783							
2022	3		14	193.0	1984	2	0.825							
2022	3		14	193.0	1984	3	0.928							
2022	3		14	193.0	1984	4	0.931							
2022	3		14	193.0	1983	1	1.058							
2022	3		14	193.0	1983	2	0.826							
2022	3		14	193.0	1983	3	1.101							
2022	3		14	193.0	1983	4	0.868							
2022	3		14	193.0	1982	1	1.291							
2022	3		14	193.0	1982	2	1.185							
2022	3		14	193.0	1982	3	1.300							
2022	3		14	193.0	1982	4	1.397							
2022	3		14	193.0	1981	1	1.355							
2022	3		14	193.0	1981	2	1.376							
2022	3		14	193.0	1981	3	1.474							
2022	3		14	193.0	1981	4	1.323							
2022	3		14	193.0	1980	1	1.482							
2022	3		14	193.0	1980	2	1.483							
2022	3		14	193.0	1980	3	1.523							
2022	3		14	193.0	1980	4	1.640							
2022	3		14	193.0	1979	1	1.355							
2022	3		14	193.0	1979	2	1.735							
2022	3		14	193.0	1979	3	1.842							
2022	3		14	193.0	1979	4	1.693							
2022	3		14	193.0	1978	1	1.147							
2022	3		14	193.0	1978	2	1.630							
2022	3		14	193.0	1978	3	1.609							
2022	3		14	193.0	1978	4	1.333							
2022	3		14	193.0	1977	1	1.287							
2022	3		14	193.0	1977	2	1.439							
2022	3		14	193.0	1977	3	1.355							
2022	3		14	193.0	1977	4	1.270							
2022	3		14	193.0	1976	1	1.715							
2022	3		14	193.0	1976	2	1.799							
2022	3		14	193.0	1976	3	2.032							
2022	3		14	193.0	1976	4	1.968							
2022	3		14	193.0	1975	1	2.032							
2022	3		14	193.0	1975	2	1.969							
2022	3		14	193.0	1975	3	2.074							
2022	3		14	193.0	1975	4	2.117							
2022	3		14	193.0	1974	1	2.150							
2022	3		14	193.0	1974	2	2.180							
2022	3		14	193.0	1974	3	2.159							
2022	3		14	193.0	1974	4	2.046							
2022	3		14	193.0	1973	1	2.253							
2022	3		14	193.0	1973	2	2.490							
2022	3		14	193.0	1973	3	2.328							
2022	3		14	193.0	1973	4	2.484							
2022	3		14	193.0	1972	1	2.480							
2022	3		14	193.0	1972	2	2.759							
2022	3		14	193.0	1972	3	2.582							
2022	3		14	193.0	1972	4	2.625							
2022	3		14	193.0	1971	1	2.238							
2022	3		14	193.0	1971	2	2.540							
2022	3		14	193.0	1971	3	2.455							
2022	3		14	193.0	1971	4	2.434							
2022	3		14	193.0	1970	1	2.648							
2022	3		14	193.0	1970	2	2.328							
2022	3		14	193.0	1970	3	2.392							
2022	3		14	193.0	1970	4	2.201							
2022	3		14	193.0	1969	1	2.075							
2022	3		14	193.0	1969	2	2.096							
2022	3		14	193.0	1969	3	2.011							
2022	3		14	193.0	1969	4	2.096							
2022	3		14	193.0	1968	1	2.560							
2022	3		14	193.0	1968	2	2.286							
2022	3		14	193.0	1968	3	2.371							
2022	3		14	193.0	1968	4	2.201							
2022	3		14	193.0	1967	1	2.434							
2022	3		14	193.0	1967	2	2.582							
2022	3		14	193.0	1967	3	2.286							
2022	3		14	193.0	1967	4	2.265							
2022	3		14	193.0	1966	1	2.489							
2022	3		14	193.0	1966	2	2.540							
2022	3		14	193.0	1966	3	2.349							
2022	3		14	193.0	1966	4	2.212							
2022	3		14	193.0	1965	1	2.331							
2022	3		14	193.0	1965	2	2.473							
2022	3		14	193.0	1965	3	2.455							
2022	3		14	193.0	1965	4	2.391							
2022	3		14	193.0	1964	1	2.663							
2022	3		14	193.0	1964	2	2.573							
2022	3		14	193.0	1964	3	2.392							
2022	3		14	193.0	1964	4	2.314							
2022	3		14	193.0	1963	1	2.836							
2022	3		14	193.0	1963	2	2.666							
2022	3		14	193.0	1963	3	2.244							
2022	3		14	193.0	1963	4	2.443							
2022	3		14	193.0	1962	1	2.270							
2022	3		14	193.0	1962	2	2.076							
2022	3		14	193.0	1962	3	2.138							
2022	3		14	193.0	1962	4	2.200							
2022	3		14	193.0	1961	1	2.525							
2022	3		14	193.0	1961	2	2.411							
2022	3		14	193.0	1961	3	2.332							
2022	3		14	193.0	1961	4	2.395							
2022	3		14	193.0	1960	1	1.735							
2022	3		14	193.0	1960	2	1.530							
2022	3		14	193.0	1960	3	0.798							
2022	3		14	193.0	1960	4	1.625							
2022	3		14	193.0	1959	1	1.403							
2022	3		14	193.0	1959	2	0.855							
2022	3		14	193.0	1959	3	0.045							
2022	3		14	193.0	1959	4	1.472							
2022	3		14	193.0	1958	1	1.136							
2022	3		14	193.0	1958	2	NA							
2022	3		14	193.0	1958	3	NA							
2022	3		14	193.0	1958	4	1.388							
2022	3		14	193.0	1957	1	1.171							
2022	3		14	193.0	1957	2	NA							
2022	3		14	193.0	1957	3	NA							
2022	3		14	193.0	1957	4	1.160							
2022	3		14	193.0	1956	1	0.121							
2022	3		14	193.0	1956	2	NA							
2022	3		14	193.0	1956	3	NA							
2022	3		14	193.0	1956	4	0.614							
2022	3		14	193.0	1955	1	NA							
2022	3		14	193.0	1955	2	NA							
2022	3		14	193.0	1955	3	NA							
2022	3		14	193.0	1955	4	0.085							
2022	3		14	193.0	1954	1	NA							
2022	3		14	193.0	1954	2	NA							
2022	3		14	193.0	1954	3	NA							
2022	3		14	193.0	1954	4	NA							
2022	3		14	193.0	1953	1	NA							
2022	3		14	193.0	1953	2	NA							
2022	3		14	193.0	1953	3	NA							
2022	3		14	193.0	1953	4	NA							
2022	3		14	193.0	1952	1	NA							
2022	3		14	193.0	1952	2	NA							
2022	3		14	193.0	1952	3	NA							
2022	3		14	193.0	1952	4	NA							
2022	3		14	193.0	1951	1	NA							
2022	3		14	193.0	1951	2	NA							
2022	3		14	193.0	1951	3	NA							
2022	3		14	193.0	1951	4	NA							
2022	3		14	193.0	1950	1	NA							
2022	3		14	193.0	1950	2	NA							
2022	3		14	193.0	1950	3	NA							
2022	3		14	193.0	1950	4	NA							
2022	3		14	193.0	1949	1	NA							
2022	3		14	193.0	1949	2	NA							
2022	3		14	193.0	1949	3	NA							
2022	3		14	193.0	1949	4	NA							
2022	3		14	193.0	1948	1	NA							
2022	3		14	193.0	1948	2	NA							
2022	3		14	193.0	1948	3	NA							
2022	3		14	193.0	1948	4	NA							
2022	3		14	193.0	1947	1	NA							
2022	3		14	193.0	1947	2	NA							
2022	3		14	193.0	1947	3	NA							
2022	3		14	193.0	1947	4	NA							
2022	3		14	193.0	1946	1	NA							
2022	3		14	193.0	1946	2	NA							
2022	3		14	193.0	1946	3	NA							
2022	3		14	193.0	1946	4	NA							
2022	3		14	193.0	1945	1	NA							
2022	3		14	193.0	1945	2	NA							
2022	3		14	193.0	1945	3	NA							
2022	3		14	193.0	1945	4	NA							
2022	3		14	193.0	1944	1	NA							
2022	3		14	193.0	1944	2	NA							
2022	3		14	193.0	1944	3	NA							
2022	3		14	193.0	1944	4	NA							
2022	3		14	193.0	1943	1	NA							
2022	3		14	193.0	1943	2	NA							
2022	3		14	193.0	1943	3	NA							
2022	3		14	193.0	1943	4	NA							
2022	3		14	193.0	1942	1	NA							
2022	3		14	193.0	1942	2	NA							
2022	3		14	193.0	1942	3	NA							
2022	3		14	193.0	1942	4	NA							
2022	3		14	193.0	1941	1	NA							
2022	3		14	193.0	1941	2	NA							
2022	3		14	193.0	1941	3	NA							
2022	3		14	193.0	1941	4	NA							
2022	3		14	193.0	1940	1	NA							
2022	3		14	193.0	1940	2	NA							
2022	3		14	193.0	1940	3	NA							
2022	3		14	193.0	1940	4	NA							
2022	3		14	193.0	1939	1	NA							
2022	3		14	193.0	1939	2	NA							
2022	3		14	193.0	1939	3	NA							
2022	3		14	193.0	1939	4	NA							
2022	3		14	193.0	1938	1	NA							
2022	3		14	193.0	1938	2	NA							
2022	3		14	193.0	1938	3	NA							
2022	3		14	193.0	1938	4	NA							
2020	3	1	1001	140.0	2020		0.721							
2020	3	1	1002	207.0	2020		0.586							
2020	3	1	1003	272.0	2020		0.793							
2020	3	2	1001	106.0	2020		0.466							
2020	3	2	1002	147.0	2020		0.232							
2020	3	2	1003	257.0	2020		0.543							
2020	3	3	1001	140.0	2020		0.227							
2020	3	3	1002	235.0	2020		0.506							
2020	3	3	1003	255.0	2020		0.410							
2020	3	3	57	181.0	2020		0.241							
2020	3	E	54	172.0	2020		0.233							
2020	3	E	56	178.0	2020		0.514							
2020	3	E	80	255.0	2020		0.974							
2020	3	E	82	261.0	2020		0.590							
2020	3	E	88	280.0	2020		0.570							
2020	2	1	1001	123.0	2020		0.220							
2020	2	1	1002	182.0	2020		1.286							
2020	2	1	1003	303.0	2020		2.815							
2020	2	2	1001	160.0	2020		0.621							
2020	2	2	1002	185.0	2020		0.275							
2020	2	2	1003	280.0	2020		1.038							
2020	2	3	1001	167.0	2020		0.805							
2020	2	3	1002	202.0	2020		0.457							
2020	2	3	1003	255.0	2020		0.907							
2020	3	N	3	190.0	2020		0.509							
2020	3	N	35	111.0	2020		0.152							
2020	3	N	110	350.0	2020		0.143							
2020	3	S	40	127.0	2020		0.489							
2020	3	S	46	146.0	2020		0.509							
2020	3	S	80	255.0	2020		0.487							
2020	3	S	82	261.0	2020		0.867							
2020	3	W	1	123.0	2020		0.267							
2020	3	W	2	145.0	2020		0.232							
2020	3	W	3	255.0	2020		1.313							
2020	3	1	1001	140.0	2019		0.778							
2020	3	1	1002	207.0	2019		0.662							
2020	3	1	1003	272.0	2019		1.347							
2020	3	2	1001	106.0	2019		0.465							
2020	3	2	1002	147.0	2019		0.255							
2020	3	2	1003	257.0	2019		0.730							
2020	3	3	1001	140.0	2019		0.219							
2020	3	3	1002	235.0	2019		0.550							
2020	3	3	1003	255.0	2019		0.444							
2020	3	3	57	181.0	2019		0.381							
2020	3	E	54	172.0	2019		0.242							
2020	3	E	56	178.0	2019		0.478							
2020	3	E	80	255.0	2019		1.312							
2020	3	E	82	261.0	2019		0.988							
2020	3	E	88	280.0	2019		0.652							
2020	2	1	1001	123.0	2019		0.400							
2020	2	1	1002	182.0	2019		2.022							
2020	2	1	1003	303.0	2019		4.417							
2020	2	2	1001	160.0	2019		0.624							
2020	2	2	1002	185.0	2019		0.246							
2020	2	2	1003	280.0	2019		2.042							
2020	2	3	1001	167.0	2019		1.079							
2020	2	3	1002	202.0	2019		0.653							
2020	2	3	1003	255.0	2019		1.422							
2020	3	N	3	190.0	2019		0.445							
2020	3	N	35	111.0	2019		0.144							
2020	3	N	110	350.0	2019		0.168							
2020	3	S	40	127.0	2019		0.482							
2020	3	S	46	146.0	2019		0.451							
2020	3	S	80	255.0	2019		0.762							
2020	3	S	82	261.0	2019		1.163							
2020	3	W	1	123.0	2019		0.246							
2020	3	W	2	145.0	2019		0.285							
2020	3	W	3	255.0	2019		1.358							
