plot	rep	nr	year	d	h	lc	bc	h.1	d.1	bc.1	lc.1
3	2	77	2009	0.18671093233034	17.4752000254269	8.10301149430042	9.37218853112648	17.2730557474414	0.184595444764701	9.17943146422818	8.09362428321323
3	2	78	2009	0.154567518289081	16.5648947251617	7.26709894750862	9.2977957776531	16.3652827769613	0.153055030967028	9.08614356162436	7.27913921533693
3	2	79	2009	0.161064545271387	16.7708919136477	7.44215422181472	9.32873769183293	16.5742465281103	0.159551703043383	9.1209857341808	7.45326079392948
3	2	80	2009	0.112263853808541	14.83118872311	6.01889438208096	8.81229434102902	14.63060907564	0.111280139813674	8.58380580405409	6.04680327158589
3	2	81	2009	0.188223749495314	17.5120690154617	8.14069688474792	9.37137213071383	17.3272182880014	0.186785079446684	9.17961254145988	8.14760574654154
3	2	82	2009	0.143938248728241	16.1987098546941	6.97263501056254	9.22607484413156	16.0240478702272	0.143255673727528	9.01506592023114	7.00898194999601
3	2	83	2009	0.124099369623614	15.3986735049201	6.39083872340929	9.00783478151084	15.2113722209633	0.123266016307085	8.78709132563071	6.42428089533255
3	2	84	2009	0.195540418568307	17.6840423857458	8.3212000262568	9.36284235948903	17.4890393110212	0.193574502756415	9.17582555023101	8.31321376079018
3	2	85	2009	0.199706400657909	17.777504916017	8.42273794669516	9.35476696932181	17.5856675235981	0.197815433454152	9.17029830949904	8.41536921409902
3	2	86	2009	0.235354867341189	18.4665669066428	9.26083376677424	9.20573313986853	18.2819247370078	0.233311671705698	9.0441466500589	9.23777808694892
3	2	87	2009	0.188044343822724	17.5077209134493	8.13623447624962	9.37148643719968	17.309858840887	0.186078902505911	9.17963119588173	8.13022764500532
3	2	88	2009	0.207871495905416	17.952009662025	8.61933626466419	9.33267339736086	17.7643494837536	0.206055381017318	9.15312310978088	8.61122637397269
3	2	89	2009	0.223215189479411	18.2519516046926	8.98100182426983	9.27094978042276	18.0754381504984	0.221775546701636	9.09919706788319	8.97624108261517
3	2	90	2009	0.227043995241589	18.3216570074593	9.06982076872919	9.25183623873009	18.1445019307529	0.225528772054339	9.08262407134306	9.0618778594098
3	2	91	2009	0.183218431922521	17.388279161682	8.01550985704839	9.37276930463362	17.1961442214393	0.181554000969104	9.17798727290259	8.01815694853667
3	2	92	2009	0.219861083441388	18.1892750350102	8.90274599772816	9.28652903728203	18.000545715016	0.217818621360996	9.11519286263888	8.88535285237716
3	2	93	2009	0.192053134221934	17.603358674196	8.23552436844562	9.36783430575038	17.4178056796152	0.190538954332497	9.17831179274586	8.23949388686931
3	2	94	2009	0.118456804320289	15.1377370814621	6.21615933381172	8.92157774765037	14.9661449129048	0.118001536343517	8.70482958814582	6.26131532475896
3	2	95	2009	0.199873553818965	17.7811905650444	8.42679410602313	9.35439645902125	17.5708926052554	0.197157535499217	9.17130850247335	8.39958410278202
3	2	96	2009	0.183386994392618	17.3925333424494	8.01974942435562	9.37278391809373	17.2023835592615	0.181797827609808	9.17815526510773	8.02422829415375
3	2	97	2009	0.164063252545573	16.8618234029654	7.52180301993173	9.34002038303364	16.6664597553898	0.162550256822769	9.1340561163887	7.53240363900106
3	2	98	2009	0.189553916131638	17.5441062916743	8.17372675293727	9.37037953873705	17.3578117172954	0.188039826660563	9.17940099106453	8.17841072623084
3	2	99	2009	0.213032334191045	18.0567684704094	8.74205913366132	9.31470933674807	17.8675277816352	0.211065452304336	9.13880012069487	8.72872766094029
3	2	100	2009	0.113263475468876	14.882186458296	6.05115253750241	8.83103392079358	14.6822031073032	0.112279717050425	8.60301212495172	6.07919098235146
3	2	101	2009	0.147238952245482	16.3165595765923	7.06521912413098	9.25134045246129	16.1159347285873	0.145802066513819	9.03582360044329	7.080111128144
3	2	102	2009	0.203710864643184	17.8644788273716	8.51954332639297	9.34493550097866	17.6788422110665	0.202045546771819	9.1625075185314	8.51633469253509
3	2	103	2009	0.136110922419397	15.9029164900574	6.74857008878113	9.15434640127625	15.7291676585936	0.135504096692624	8.9410853957845	6.78808226280908
3	2	104	2009	0.148094872116948	16.3464918334296	7.08905394856192	9.25743788486769	16.1675347442872	0.147261016539604	9.04697218294667	7.12056256134049
3	2	105	2009	0.185887459341534	17.4549346669834	8.08244365844914	9.37249100853422	17.2373380471738	0.183173244202447	9.17893140594908	8.0584066412247
3	2	106	2009	0.146737138255721	16.2988921161658	7.05121230872501	9.24767980744079	16.0899366699768	0.145074966634647	9.03006678234724	7.05986988762961
3	2	107	2009	0.219705939493715	18.186338498005	8.89911586783955	9.28722263016543	18.0047946869128	0.218040052723656	9.11433887174988	8.89045581516288
3	2	108	2009	0.168749506846223	16.9990134321215	7.64491365787852	9.35409977424295	16.8208502935864	0.16776415425055	9.15255262634796	7.6682976672384
3	2	109	2009	0.210870373738892	18.0133834429156	8.69078752527754	9.32259591763808	17.8265814760641	0.209054127213784	9.14488763305459	8.6816938430095
3	2	110	2009	0.196872110788092	17.7142579946237	8.35375179427423	9.36050620034946	17.5180128492903	0.194830971109256	9.17443324497343	8.34357960431689
3	2	111	2009	0.238185086094621	18.5140194065876	9.32535456019968	9.18866484638788	18.3287862888287	0.23606648231946	9.02926391210347	9.2995223767252
3	2	112	2009	0.228714082499335	18.3514661216182	9.10839699429381	9.24306912732436	18.175989522778	0.227274315604879	9.07446741428634	9.10152210849168
3	2	113	2009	0.239347814788288	18.5332467564244	9.35178698104038	9.18145977538399	18.3457798946007	0.237078670105213	9.02363628059227	9.32214361400843
3	3	1	2009	0.169578592146468	16.4387487080339	7.09177714886559	9.34697155916832	16.2341268002931	0.16851768828212	9.13196482570517	7.1021619745879
3	3	2	2009	0.239568979814772	18.6344064148324	9.05263096018006	9.58177545465233	18.4459443768955	0.238507020300562	9.40287035637153	9.04307402052398
3	3	3	2009	0.198703713022294	17.4822896619867	7.93769175434996	9.54459790763673	17.2514367386019	0.196587340647514	9.33915646293604	7.91228027566586
3	3	4	2009	0.201573369613366	17.5738082504713	8.01843932064137	9.5553689298299	17.3779883098285	0.200511887338203	9.35625040823168	8.02173790159678
3	3	5	2009	0.180565329044421	16.8587819795087	7.41693548991138	9.44184648959732	16.6491459170206	0.179277721688678	9.23036516972844	7.41878074729211
3	3	6	2009	0.215858480710047	18.0037042068847	8.41447033912763	9.58923386775705	17.7694375967853	0.213365566011288	9.39481635633145	8.37462124045383
3	3	7	2009	0.281034359887954	19.5418004159978	10.1232079019088	9.41859251408895	19.3500700994143	0.279518063652807	9.26549399971497	10.0845760996993
3	3	8	2009	0.153404586017937	15.7518036021162	6.59742037352134	9.15438322859491	15.5276290851147	0.152042613234431	8.92740584293707	6.6002232421776
3	3	9	2009	0.218867531663133	18.089155977162	8.49671166990471	9.59244430725732	17.8755912243449	0.217050953147529	9.40127575611128	8.47431546823365
3	3	10	2009	0.172567441049149	16.5564855814392	7.18102866189649	9.37545691954275	16.3439235757926	0.171280074875179	9.15969080873003	7.18423276706261
3	3	11	2009	0.172394726456132	16.5497547374392	7.17588779265932	9.3738669447799	16.2896152467498	0.169906420080283	9.14612370765748	7.1434915390923
3	3	12	2009	0.22152175781834	18.1631507330832	8.56893559169704	9.59421514138619	17.9336055895744	0.219103440720083	9.40403781059448	8.52956777897991
3	3	13	2009	0.209865581018967	17.8283709995171	8.24948631254893	9.57888468696814	17.6048296995178	0.207823655031461	9.38133930956513	8.22349038995268
3	3	14	2009	0.171567718896702	16.517402770587	7.15124372328902	9.366159047298	16.3044567186872	0.170280384568122	9.14986009697582	7.15459662171141
3	3	15	2009	0.127598608372396	14.4477183948398	5.76145724983376	8.68626114500602	14.2383758100837	0.126765169273979	8.45749674683877	5.78087906324496
3	3	16	2009	0.132581823780291	14.7225593418632	5.92807730254233	8.79448203932086	14.4906223507059	0.131296141702889	8.5578319982627	5.93279035244317
3	3	17	2009	0.161064755943272	16.0880903954851	6.83404826501887	9.2540421304662	15.8319520815356	0.158876845704663	9.02080269662907	6.81114938490653
3	3	18	2009	0.161240271873262	16.0955575879247	6.83941582996661	9.25614175795808	15.8816201740474	0.160028670645135	9.03531213276213	6.84630804128526
3	3	19	2009	0.241852497664018	18.6903470559567	9.11297728759113	9.5773697683656	18.47814480572	0.239809024637809	9.40114720739575	9.07699759832428
3	3	20	2009	0.140110540352185	15.1157779425018	6.17485386644102	8.94092407606079	14.9228376060222	0.139503673476147	8.72075307484788	6.20208453117433
3	3	21	2009	0.247710636575235	18.830361343512	9.26697746166154	9.56338388185049	18.6342187250134	0.246270485772136	9.38978229141079	9.24443643360263
3	3	22	2009	0.196539917829827	17.412065193245	7.87652539418837	9.53553979905659	17.1851526912006	0.19457394174282	9.32935804777913	7.85579464342145
3	3	23	2009	0.185064221273782	17.0211102977733	7.54786519634206	9.47324510143124	16.8130125408776	0.183776488040476	9.26419148370816	7.54882105716943
3	3	24	2009	0.144924590942291	15.3542733526939	6.329727112386	9.02454624030786	15.1477824731362	0.144015254102484	8.80068779966523	6.34709467347097
3	3	25	2009	0.183718227265956	16.9731037579927	7.5088216690896	9.46428208890306	16.7509029838817	0.182053772121202	9.25172315709191	7.49917982678984
3	3	26	2009	0.100945071703728	12.744712894925	4.81832830851946	7.92638458640558	12.5330643400734	0.100263252183467	7.69495617801546	4.83810816205794
3	3	27	2009	0.20987074423044	17.8285250947216	8.24962915719659	9.57889593752501	17.6118105174419	0.208054541131588	9.38199374451553	8.22981677292633
3	3	28	2009	0.183725086657948	16.973349603908	7.50902091592633	9.46432868798166	16.7593420530051	0.182286570635169	9.25344284051562	7.5058992124895
3	3	29	2009	0.14775355830109	15.4899969392504	6.41973551689759	9.07026142235276	15.2809282296194	0.14676865887504	8.84632461538118	6.43460361423819
3	3	30	2009	0.185090223378948	17.0220330677478	7.5486183816783	9.47341468606946	16.8301566998329	0.184255860129426	9.26755587729116	7.56260082254173
3	3	31	2009	0.195917228956004	17.391658599355	7.85887761565181	9.53278098370316	17.199491611952	0.195007081704913	9.33152598974857	7.86796562220339
3	3	32	2009	0.196544542509914	17.4122164190981	7.87665638666967	9.5355600324284	17.192781393882	0.194804219664698	9.33051475112469	7.86226664275727
3	3	33	2009	0.140455449495396	15.1331902640692	6.18602346770647	8.94716679636269	14.9480096152001	0.140000038169494	8.72986977457797	6.21813984062213
3	3	34	2009	0.144595435023868	15.3382725819448	6.31920708520949	9.01906549673528	15.1353635464807	0.143761641710978	8.79636634027155	6.33899720620913
3	3	35	2009	0.166890874811515	16.3305453006182	7.01098521009693	9.31956009052126	16.094064432763	0.165077082724653	9.09492247700404	6.99914195575893
3	3	36	2009	0.135912327536824	14.8996659018987	6.03795651528243	8.86170938661625	14.665729274958	0.134551276401814	8.62525656794917	6.04047270700879
3	3	37	2009	0.108443492106114	13.2677259374468	5.09338143074221	8.17434450670462	13.0595214732616	0.107761494949021	7.94436344909845	5.11515802416318
3	3	38	2009	0.133413599221412	14.7672730092554	5.95562764227286	8.81164536698256	14.5317666776141	0.132052701390502	8.57384259226056	5.95792408535359
3	3	39	2009	0.0922731423821626	12.0900404535551	4.48933599492709	7.60070445862796	11.8500563091068	0.0912905396933278	7.35576637104233	4.49428993806449
3	3	40	2009	0.236023531802823	18.5459826997027	8.95857135774989	9.58741134195277	18.333880419126	0.234055615141302	9.40727105174415	8.92660936738181
3	3	41	2009	0.188563396224158	17.143740375858	7.64886724264095	9.49487313321703	16.9367893305941	0.18727556951861	9.28771656060175	7.64907276999231
3	3	42	2009	0.272878258335507	19.3798975213745	9.91649156987009	9.46340595150441	19.1899005136096	0.271513299857563	9.30460371441461	9.885296799195
3	3	43	2009	0.153252389896608	15.744909825355	6.59267062182743	9.15223920352756	15.5379067010579	0.152267359009826	8.93068220148	6.60722449957789
3	3	44	2009	0.199868970503029	17.5196712869218	7.97053084945853	9.54914043746327	17.2845006099334	0.197602390797902	9.34382914997194	7.94067145996145
3	3	45	2009	0.104630262662501	13.0064833210296	4.95454628281297	8.05193703821665	12.8177818380638	0.104250829380842	7.8312324522037	4.98654938586011
3	3	46	2009	0.170749172962947	16.4851805169284	7.12680572936115	9.35837478756725	16.2839432369547	0.169763783356014	9.14469008349147	7.13925315346322
3	3	47	2009	0.185716780817168	17.0442158552715	7.56675534540116	9.47746050987038	16.7905890013756	0.183152021807331	9.25974040612794	7.53084859524765
3	3	48	2009	0.167408642327557	16.3515646290105	7.02658909898472	9.32497553002581	16.1431438543276	0.166272297875793	9.10811193444378	7.03503191988386
3	3	49	2009	0.213707700014851	17.9415805787263	8.35544483531161	9.58613574341473	17.7306775459218	0.212042015845222	9.39201538888118	8.3386621570406
3	3	50	2009	0.182235064109366	16.9196550935002	7.46567295853685	9.45398213496339	16.7133580866248	0.181022870663993	9.24397594786092	7.46938213876386
3	3	51	2009	0.171763494759754	16.5250797873106	7.15708187680599	9.36799791050463	16.3330917507892	0.171004945540975	9.15700802225695	7.17608372853221
3	3	52	2009	0.151568976435455	15.6680868126796	6.54000442251033	9.12808239016931	15.4359863660609	0.15005666414796	8.89782743625856	6.53815892980234
3	3	53	2009	0.161732694872554	16.1164522117034	6.85446235653094	9.26198985517251	15.8930429451532	0.160295065920645	9.03861891647116	6.85442402868205
3	3	54	2009	0.167225626986431	16.344144539999	7.02107578822276	9.32306875177623	16.1140339239122	0.16556205376377	9.10031596285194	7.01371796106028
3	3	55	2009	0.19721309372579	17.4340264532971	7.89558102185408	9.53844543144299	17.2173383852338	0.195548035496715	9.33418718582249	7.88315119941127
3	3	56	2009	0.135097109926744	14.8567874979483	6.01116748062134	8.845620017327	14.6504483774142	0.134263502891065	8.61944789859554	6.03100047881865
3	3	57	2009	0.19721309372579	17.4340264532971	7.89558102185408	9.53844543144299	17.2173383852338	0.195548035496715	9.33418718582249	7.88315119941127
3	3	58	2009	0.140907642495341	15.1559414540657	6.20064991577471	8.95529153829099	14.9135447445432	0.139320958198038	8.71737670421789	6.19616804032529
3	3	59	2009	0.189379201409598	17.1718884923196	7.67231341749065	9.49957507482892	16.9468529117802	0.187563998898564	9.28955021856959	7.65730269321058
3	3	60	2009	0.170056482118747	16.4577547772908	7.10608907767593	9.35166569961488	16.2260824257043	0.168317583257625	9.12988753251319	7.09619489319107
3	3	61	2009	0.163400906632724	16.1866392853562	6.90529976067176	9.28133952468445	15.9672086263786	0.162038502790132	9.05981160535308	6.90739702102555
3	3	62	2009	0.131597787948601	14.6692386156168	5.89538879458246	8.77384982103438	14.4615324159819	0.130764256751365	8.54645092100582	5.91508149497606
3	3	63	2009	0.151069411186753	15.6450852300314	6.52432903579545	9.1207561942359	15.3916368971697	0.149107084016262	8.88328135146194	6.50835554570773
3	3	64	2009	0.115942116847446	13.7546834574299	5.36048109052785	8.39420236690208	13.5496077163351	0.115259966375538	8.16589693801571	5.3837107783194
3	3	65	2009	0.161896085321404	16.1233673315494	6.85945084683738	9.26391648471206	15.8935967840806	0.160307996538338	9.03877895954603	6.8548178245346
3	3	66	2009	0.190553600906126	17.2121214113045	7.70599932331951	9.50612208798497	16.9980078430754	0.189039474961102	9.29868367571477	7.69932416736065
3	3	67	2009	0.145095352946056	15.3625570030809	6.33518084197281	9.02737616110807	15.1598178671732	0.144261550543692	8.80486536757479	6.35495249959837
3	3	68	2009	0.156765080299152	15.9018761551222	6.70180773209831	9.20006842302392	15.7061839968249	0.156006702665979	8.98312629681549	6.72305770000939
3	3	69	2009	0.188885001165098	17.1548565600114	7.65811467262818	9.49674188738323	16.9374889317117	0.18729560117144	9.28784442244784	7.6496445092639
3	3	70	2009	0.128928100754871	14.5222326687213	5.80617738696927	8.71605528175202	14.3092054622389	0.128019159726462	8.48604167727205	5.8231637849669
3	3	71	2009	0.140915836722179	15.1563529246024	6.20091478074766	8.95543814385471	14.9368800385022	0.139780315908859	8.72584414891702	6.21103588958519
3	3	72	2009	0.197061514532073	17.4290904477194	7.89129233919079	9.53779810852863	17.2247559368647	0.195773475536002	9.33528108510246	7.88947485176224
3	3	73	2009	0.197891066736875	17.4560400323611	7.9147484317267	9.54129160063435	17.2494812244659	0.196527532154395	9.33887559082076	7.91060563364518
3	3	74	2009	0.177220977858066	16.7345722988496	7.31879365066861	9.41577864818103	16.5094236791798	0.175556848797932	9.19921317529021	7.3102105038896
3	3	75	2009	0.272535623376644	19.3729345094641	9.90776980482524	9.46516470463888	19.1797836246071	0.271019466279489	9.3068388411141	9.87294478349297
3	3	76	2009	0.161608810761859	16.1112031663754	6.85067868344224	9.26052448293319	15.9232287741639	0.161001758957591	9.0473027345915	6.87592603957239
3	3	77	2009	0.180735395963279	16.8650163894944	7.42190740791659	9.44310898157784	16.6582298930447	0.179523239954584	9.23231806019183	7.42591183285288
3	3	78	2009	0.211229574567139	17.8688943907559	8.28717965384424	9.58171473691169	17.6707019979115	0.210016767782573	9.38722574044532	8.28347625746616
3	3	79	2009	0.163063678170159	16.1725250602744	6.89503989803779	9.27748516223661	15.9465616710389	0.161550732929669	9.05396039794625	6.89260127309263
3	3	80	2009	0.248052932242671	18.8383908158338	9.27594055430662	9.56245026152716	18.6458891530624	0.246763940706503	9.38872660662449	9.25716254643788
3	3	81	2009	0.150094562241714	15.5999281283394	6.49367840687145	9.106249721468	15.398833661922	0.149260672461354	8.88565196587429	6.51318169604776
3	3	82	2009	0.153066317736566	15.7364700341522	6.58686102895004	9.14960900520218	15.4948528197011	0.151328619832331	8.91690194415484	6.57795087554628
3	3	83	2009	0.120270590431384	14.020662601947	5.51130473665041	8.50935786529655	13.8126811984019	0.119512820698563	8.28015692424667	5.53252427415526
3	3	84	2009	0.164063252545573	16.2142525515593	6.92542630067337	9.28882625088594	15.9887857442607	0.162550256822769	9.06588596363276	6.92289978062797
3	3	85	2009	0.0927776055023987	12.1296884911166	4.5088139167083	7.62087457440826	11.9079405099239	0.0920206358356584	7.38514300546403	4.52279750445989
3	3	86	2009	0.119588569437348	13.979452990317	5.48769593379838	8.4917570565186	13.7389349090476	0.118303702302722	8.24847245135471	5.49046245769293
3	3	87	2009	0.203710864643184	17.6408095458769	8.07831574862064	9.56249379725626	17.4265148395501	0.202045546771819	9.36222837698957	8.06428646256052
3	3	88	2009	0.182590478137479	16.9325161114141	7.47602495714335	9.4564911542708	16.7400926978632	0.181756142407518	9.24950861915824	7.49058407870497
3	3	89	2009	0.182882278765378	16.9430501746856	7.48451836474728	9.4585318099383	16.7149873561213	0.18106744476893	9.24431539375778	7.47067196236353
3	3	90	2009	0.196417175702724	17.4080497661675	7.87304835272985	9.53500141343766	17.2159876958502	0.195507022687107	9.33398722391312	7.8820004719371
3	3	91	2009	0.238344922249937	18.6040963386897	9.02020772558031	9.58388861310942	18.3794346938709	0.23585034527637	9.40577763772601	8.97365705614487
3	3	92	2009	0.169568284421795	16.4383379939918	7.09146827583661	9.34686971815519	16.2246110133792	0.168281014994289	9.1295069003866	7.09510411299263
3	3	93	2009	0.220375501719996	18.1313517750982	8.53778114426501	9.59357063083323	17.9246558278665	0.218785005792321	9.40364777264869	8.52100805521777
3	3	94	2009	0.163781362074939	16.2025180050624	6.91686455895322	9.2856534461092	16.0181510404185	0.16325004931668	9.07408596512866	6.94406507528987
3	3	95	2009	0.224022949202174	18.2317253208779	8.63672807892442	9.59499724195349	18.0094785346802	0.221829848298844	9.40680754477194	8.60267098990827
3	3	96	2009	0.188723604857379	17.149281153617	7.65347462107333	9.49580653254367	16.9371158432144	0.187284918181752	9.28777624256358	7.64933960065077
3	3	97	2009	0.122441061225848	14.1501139913842	5.58605943539458	8.56405455598958	13.9475185708405	0.121758793919646	8.33737062934741	5.61014794149312
3	3	98	2009	0.166230974843267	16.3036335274789	6.9910699179653	9.31256360951359	16.0823377151585	0.164793143754458	9.09173812383396	6.99059959132453
3	3	99	2009	0.267524209535003	19.2695480881603	9.77984417600859	9.48970391215171	19.0707265444035	0.265781546893233	9.32922589601419	9.7415006483893
3	3	100	2009	0.201761030909969	17.579730124383	8.02370528275937	9.55602484162366	17.3935587398511	0.201002218010133	9.35820390624811	8.03535483360296
3	3	101	2009	0.219875631249073	18.1174103293612	8.52417781849059	9.59323251087062	17.9105695770231	0.218285150092609	9.40300712697816	8.50756245004496
3	3	102	2009	0.173387191382388	16.5883120259651	7.20540115389471	9.38291087207044	16.3554291345119	0.171572950573664	9.1625277310815	7.19290140343039
3	3	103	2009	0.22854366611534	18.3529137581703	8.75861956238052	9.59429419578975	18.1505031401779	0.227028405819382	9.40933449513319	8.74116864504474
3	3	104	2009	0.149765928902805	15.5846235038711	6.48332717694932	9.10129632692177	15.3869725154148	0.14900764371699	8.88174281037301	6.50522970504177
3	3	105	2009	0.181725702206135	16.9011646733102	7.45082351912838	9.45034115418179	16.6863924423956	0.180287257276171	9.23831526609688	7.44807717629876
3	1	1	2010	0.157558677827126	16.8155034086408	7.67148362596281	9.14401978267796	16.5971430875283	0.155564736542713	8.93220884443184	7.66493424309641
3	1	2	2010	0.175634888499936	17.324866031704	8.15455202968654	9.17031400201748	17.1181379386865	0.173722544184057	8.97102434087147	8.14711359781505
3	1	3	2010	0.189297395064823	17.6589633070308	8.50493870840163	9.15402459862918	17.4617605185056	0.187554556665354	8.96338942756394	8.49837109094162
3	1	4	2010	0.106650678767125	14.7570123169196	6.13099691408385	8.62601540283573	14.5257271123816	0.105264316973731	8.38527316991839	6.14045394246322
3	1	5	2010	0.183632730820358	17.5251729181094	8.36103377877998	9.16413913932945	17.3217817659324	0.181719052648182	8.97009555307734	8.35168621285511
3	1	6	2010	0.152721041454009	16.6638651189718	7.53777304061128	9.12609207836048	16.4648933643769	0.151412684926134	8.91416610679408	7.55072725758283
3	1	7	2010	0.166310303893859	17.0726934783361	7.90842269878133	9.16427077955481	16.8518225167442	0.164059315746589	8.95801754388019	7.89380497286406
3	1	8	2010	0.138067201127905	16.1573326731343	7.1191159907887	9.03821668234555	15.9257907618429	0.136078610149645	8.8120889433496	7.11370181849333
3	1	9	2010	0.155734357595504	16.7591511061196	7.62130046288599	9.1378506432336	16.5289255088162	0.153402006092921	8.92327835344154	7.60564715537469
3	1	10	2010	0.14680838935094	16.4684824447026	7.37144697811881	9.09703546658374	16.252166581687	0.145072342588993	8.87907985336573	7.37308672832125
3	1	11	2010	0.21262945582682	18.1492471023882	9.08004735767667	9.06919974471158	17.9455307103317	0.210197567773302	8.89591216344637	9.04961854688532
3	1	12	2010	0.14322773097512	16.3443970366338	7.26905721675268	9.0753398198811	16.1228309094336	0.141407327443654	8.85434409246788	7.26848681696572
3	1	13	2010	0.173800781922292	17.2769186788356	8.10661806189491	9.17030061694069	17.0739636442415	0.172060025617349	8.96993525707548	8.10402838716602
3	1	14	2010	0.212709649729742	18.1507820951834	9.08198049994358	9.06880159523978	17.9587702878492	0.210878067793366	8.89297726127602	9.06579302657316
3	1	15	2010	0.196463114995514	17.8194090528855	8.68442725836939	9.13498179451611	17.6283105868323	0.194891784103743	8.94835814391684	8.67995244291547
3	1	16	2010	0.27336536220252	19.0934584263215	10.4807368113371	8.61272161498438	18.9090100622753	0.271182912299882	8.47729188438925	10.431718177886
3	1	17	2010	0.194131233725387	17.7682291094269	8.62631705770354	9.14191205172334	17.580349124103	0.192732885750034	8.95350988874573	8.62683923535732
3	1	18	2010	0.217463512936831	18.2401304430005	9.19609895956315	9.04403148343732	18.0348775687176	0.214860020856823	8.87485158605882	9.16002598265882
3	1	19	2010	0.28044821320243	19.1809227699486	10.6374993704731	8.54342339947553	18.9987075737642	0.278351518792935	8.41165632006903	10.5870512536952
3	1	20	2010	0.174144107402448	17.2859534116748	8.11560801735792	9.17034539431691	17.0648845406124	0.17172137492225	8.96965688812566	8.09522765248671
3	1	21	2010	0.155396463088762	16.7486045605374	7.61197415879369	9.13663040174368	16.572614498531	0.154781857193118	8.92909164696986	7.64352285156116
3	1	22	2010	0.202050968855845	17.9382002579686	8.8225595918199	9.1156406661487	17.7286764523677	0.199536071469003	8.93531363293031	8.79336281943738
3	1	23	2010	0.159722014075327	16.8810649292563	7.73062740775601	9.15043752150026	16.6691599943955	0.157898049744448	8.94073841843313	7.72842157596241
3	1	24	2010	0.183467729046155	17.5211787250608	8.35681394735832	9.1643647777025	17.3135067007833	0.181383020238955	8.9703319168258	8.34317478395754
3	1	25	2010	0.161303987327737	16.9281629475664	7.77363298321633	9.15452996435002	16.719640070709	0.159565209858859	8.94615048545305	7.77348958525598
3	1	26	2010	0.166302647349392	17.0724775199695	7.9082180246853	9.16425949528422	16.8662949951347	0.164563041672661	8.95910776424531	7.90718723088943
3	1	27	2010	0.160721705315967	16.9109092068414	7.75782742519451	9.15308178164688	16.6995200743904	0.158897549368843	8.94405027369541	7.75546980069501
3	1	28	2010	0.1232367125998	15.5585088584225	6.6705603805165	8.88794847790597	15.3215081529331	0.121421952744468	8.65225348322208	6.66925466971106
3	1	29	2010	0.185814128298057	17.5774536367033	8.41666997114801	9.16078366555534	17.3543098781218	0.183049438742457	8.96899655316867	8.38531332495316
3	1	30	2010	0.193213410222921	17.7478159198135	8.60336707154412	9.14444884826934	17.5499507419024	0.191384133017731	8.95642477551448	8.59352596638789
3	1	31	2010	0.144809065699567	16.399754475097	7.31443670917608	9.08531776592096	16.1822296848812	0.14307343984596	8.86601060800475	7.31621907687648
3	1	32	2010	0.162052556732424	16.9502055428804	7.79391224375134	9.15629329912902	16.7497102501154	0.160571003597313	8.94914696386476	7.80056328625069
3	1	33	2010	0.17855158045979	17.3995344557388	8.23032174688471	9.16921270885414	17.1918644326345	0.176553221859733	8.97184020129307	8.22002423134142
3	1	34	2010	0.203879369340667	17.9759350189638	8.86742876811967	9.1085062508441	17.7742912131531	0.201705517295303	8.92833491271285	8.84595630044025
3	1	35	2010	0.20971269248841	18.0927728212476	9.00954931285079	9.08322350839676	17.8897041986104	0.207366773176251	8.90759649021787	8.98210770839253
3	1	36	2010	0.142983712701776	16.3357747077705	7.26203153788248	9.07374316988797	16.1048657765019	0.140909005868585	8.85071525183998	7.25415052466194
3	1	37	2010	0.153478758956116	16.6880891403578	7.55885274656178	9.12923639379598	16.4645114074357	0.151400934352332	8.91410967452952	7.55040173290623
3	1	38	2010	0.187556752629096	17.618529922168	8.46091586575512	9.1576140564129	17.4024240714329	0.185045474082373	8.96686642280063	8.43555764863225
3	1	39	2010	0.0941209351245954	14.0325686549937	5.68927042305948	8.34329823193424	13.8054516525906	0.0930061387939441	8.10100299196097	5.70444866062968
3	1	40	2010	0.17405295717262	17.283557451166	8.11322203321216	9.17033541795387	17.0738412305745	0.172055452731792	8.96993162655813	8.10390960401634
3	1	41	2010	0.13897537807896	16.1909862532569	7.14571487780035	9.04527137545653	15.9761195990233	0.137411586731383	8.82338612054573	7.15273347847756
3	1	42	2010	0.142727924845086	16.3267132897695	7.25466029505948	9.07205299471001	16.1048164978001	0.140907642495341	8.8507052345111	7.25411126328896
3	1	43	2010	0.224875297906668	18.3732641122044	9.37223120699377	9.00103290521065	18.1873548800186	0.223215189479411	8.83178421148607	9.35557066853248
3	1	44	2010	0.126143956000629	15.683729201056	6.76074712850086	8.92298207255514	15.4897829598655	0.125269645829874	8.7009599875019	6.7888229723636
3	1	45	2010	0.229706892229736	18.4562483257387	9.48594427092215	8.9703040548166	18.2683835667482	0.227873626986031	8.80499126958844	9.46339229715979
3	1	46	2010	0.179716491642127	17.4288282784403	8.26043079404826	9.16839748439202	17.2260242192068	0.177889110851611	8.97178228110159	8.25424193810518
3	1	47	2010	0.123980447675019	15.5909348972726	6.69374489919338	8.89718999807921	15.3658577953974	0.122419811519394	8.6653816835582	6.70047611183917
3	1	48	2010	0.138585251925036	16.1765689443921	7.13430010578634	9.04226883860579	15.9263025317792	0.136092070211519	8.81220551147661	7.11409702030259
3	1	49	2010	0.161139345288401	16.9232939954735	7.76916668737032	9.15412730810318	16.7095474214913	0.159229766637503	8.94510645751327	7.76444096397805
