Snr	trt	year	age	wd	wde	wdl	swg	wge	wgl	ba	bai	baie	bail
5	F	1991	54	0.975	0.635	0.34	380.417879652162	312.047663281988	508.317881641233	15187.781183801	422.961651031672	274.789061843643	148.172589188029
5	F	1992	55	0.905	0.665	0.24	374.967351906899	326.788081087495	510.6101232415	15585.7214630635	397.940279262522	291.907757292687	106.032521969835
5	F	1993	56	0.88	0.59	0.29	382.057315328777	318.271877395649	509.280325656507	15977.6037306723	391.882267608789	262.201721098323	129.680546510466
5	F	1994	57	1.195	0.765	0.43	400.485871769463	322.904808255618	538.828207709502	16517.5520089383	539.948278266047	344.623839099555	195.324439166492
5	F	1995	58	0.705	0.525	0.18	360.589657580297	315.790761544053	491.150463253222	16840.3070644966	322.755055558282	240.052628952537	82.7024266057451
5	F	1996	59	0.68	0.49	0.19	379.590508668814	324.430118536102	521.224914989928	17154.5756572799	314.268592783326	226.165768406048	88.102824377278
5	F	1997	60	1.005	0.675	0.33	380.368684681131	309.758193179538	524.432043498563	17624.3662025653	469.790545285345	314.831173487764	154.95937179758
5	F	1998	61	1.095	0.695	0.4	376.496585759534	319.455481497665	475.720521601878	18143.4516352577	519.08543269246	328.591820549384	190.493612143076
5	F	1999	62	1.6	1.015	0.585	391.351191547585	316.833319150638	520.22686247118	18915.4791803215	772.027545063764	487.889574721943	284.137970341821
5	F	2000	63	1.585	1.115	0.47	367.639592519421	317.292978927611	491.36572773694	19696.128433724	780.649253402466	547.517003287077	233.132250115388
5	F	2001	64	1.41	0.94	0.47	370.542798976055	305.998805685395	499.467721123946	20403.8529178762	707.724484152295	470.428367133838	237.296117018457
5	F	2002	65	1.4	0.925	0.475	391.273471700373	317.414851814077	538.311172954332	21118.9171049451	715.064187068881	471.072786326909	243.991400741972
5	F	2003	66	1.335	0.895	0.44	389.674638215315	323.592225211758	524.580417261259	21812.2525449653	693.335440020142	463.583229440752	229.752210579391
5	F	2004	67	1.36	0.985	0.375	382.488320027473	330.555137652686	519.259141266265	22530.0863601176	717.833815152284	518.741271217255	199.092543935029
5	F	2005	68	1.445	0.985	0.46	387.826786424412	319.783684843399	533.745264507632	23305.5183706002	775.432010482644	527.158226254753	248.273784227891
5	F	2006	69	1.29	0.915	0.375	385.927703182497	323.101467437369	537.239062079909	24008.8565630896	703.338192489358	497.801456623652	205.536735865706
5	F	2007	70	1.26	0.92	0.34	362.217127330454	304.552756815127	516.85333568491	24705.931990624	697.075427534426	507.993018811347	189.082408723079
5	F	2008	71	1.435	1.095	0.34	351.577699445674	306.208460861682	497.903479671927	25511.9730095695	806.041018945474	613.893044111021	192.147974834454
5	F	2009	72	1.95	1.475	0.475	343.116963336526	298.06797161401	482.793096245228	26628.0269413499	1116.05393178043	841.993562352785	274.060369427643
5	F	2010	73	2.595	1.865	0.73	353.227793253453	309.284338393886	461.92163705713	28150.2899813367	1522.26303998683	1089.75778025226	432.505259734564
5	F	2011	74	2.28	1.48	0.8	362.472444325638	297.32485572896	485.412604257696	29522.6884488721	1372.3984675354	887.135499891308	485.262967644088
5	F	2012	75	1.7	1.335	0.365	347.219419567543	308.112251682354	491.092467067603	30567.2240238936	1044.53557502146	818.736823177154	225.798751844304
5	F	2013	76	1.065	0.74	0.325	374.062305408383	308.128006322139	527.770187166959	31230.8459664368	663.621942543221	460.352651175246	203.269291367975
5	F	2014	77	1.26	0.9	0.36	381.251825375644	313.939997622169	525.986445844614	32025.1794476596	794.333481222791	566.363181996523	227.970299226268
5	F	2015	78	1.525	1.23	0.295	352.807704482345	317.57654530699	498.174704792629	32999.9178659972	974.738418337576	785.042535109067	189.695883228509
5	F	2016	79	1.15	0.89	0.26	354.117951077192	308.347321786065	509.753029299172	33744.6308337343	744.712967737134	575.616114839133	169.096852898001
5	F	2017	80	1.64	1.22	0.42	363.218176918889	319.491148862173	490.381015438009	34821.0309547226	1076.40012098829	799.126923293632	277.27319769466
5	F	2018	81	2.01	1.225	0.785	422.917166214212	336.721157017875	559.090489665707	36163.3257389735	1342.2947842509	815.044195172122	527.25058907878
6	F	1954	1	3.225	1.06	2.165	352.140707834202	331.145906655311	362.344248348582	32.6745270927423	32.6745270927423	NA	NA
6	F	1955	2	1.315	0.865	0.45	363.782882032574	338.443002983703	410.302889203079	64.7532511387314	32.078724045989	19.8783489757731	12.200375070216
6	F	1956	3	1.435	1.15	0.285	357.080908933097	343.013395299981	413.589501154688	112.156821228564	47.4035700898327	36.9592667731571	10.4443033166756
6	F	1957	4	1.31	1.04	0.27	379.576791812893	361.720036034406	448.630144489208	166.728170577011	54.5713493484469	42.4416601129367	12.1296892355102
6	F	1958	5	1.03	0.715	0.315	374.349966541207	336.413224406058	460.516832447978	217.207281334892	50.4791107578808	34.3337592527358	16.145351505145
6	F	1959	6	1.03	0.695	0.335	394.52224513494	352.768366499114	482.271368999096	274.352223385159	57.1449420502675	37.827524442793	19.3174176074745
6	F	1960	7	0.915	0.58	0.335	408.000623345367	346.78518179622	513.132154030458	330.707918821029	56.3556954358695	35.1123244521117	21.2433709837578
6	F	1961	8	0.965	0.67	0.295	390.318928661166	341.712580626866	500.542426913087	395.842637847722	65.1347190266935	44.6021333808104	20.5325856458832
6	F	1962	9	0.78	0.545	0.235	380.361886418088	337.956647493031	478.217434003805	452.766411775177	56.9237739274548	39.371303072767	17.5524708546878
6	F	1963	10	1.03	0.665	0.365	406.597872539221	347.446087445061	514.378900746831	533.791856222442	81.025444447265	51.5500011536733	29.4754432935917
6	F	1964	11	0.89	0.645	0.245	384.664150896123	334.580819910939	514.849761815639	609.172486989737	75.380630767295	54.13333279272	21.247297974575
6	F	1965	12	1.045	0.795	0.25	379.367325327196	338.489878904541	507.986784977697	704.033741102861	94.8612541131236	71.5427826418534	23.3184714712702
6	F	1966	13	1.14	0.84	0.3	382.269121354267	335.324681431163	514.888678644453	815.344138730731	111.31039762787	81.2265063770948	30.0838912507757
6	F	1967	14	1.215	0.83	0.385	391.253765734343	341.527886999034	498.829531735927	942.966706433652	127.622567702921	86.1785988769486	41.4439688259728
6	F	1968	15	1.315	1.045	0.27	374.036930901351	334.722141525819	520.660729194471	1091.54511085271	148.578404419059	117.185411509533	31.3929929095266
6	F	1969	16	1.02	0.775	0.245	367.172492968652	320.792884635946	510.833775422422	1214.27456945785	122.729458605139	92.6538140350785	30.0756445700604
6	F	1970	17	1.23	0.915	0.315	370.019114414307	325.112663996684	501.440768283105	1370.96621544462	156.691645986771	115.657812081724	41.0338339050468
6	F	1971	18	1.255	0.995	0.26	362.7301636333	326.521513997972	498.330408802894	1540.6402574529	169.674042008282	133.709717628517	35.964324379765
6	F	1972	19	1.2	0.915	0.285	368.449614213289	316.822971343781	527.402607280294	1712.13351722706	171.493259774159	129.944361753556	41.5488980206028
6	F	1973	20	1.395	1	0.395	384.6712026714	326.865824218344	529.777725215042	1922.86707566034	210.733558433272	149.822553649698	60.9110047835745
6	F	1974	21	1.51	1.095	0.415	386.725724490125	334.688245394106	524.402058272702	2164.75368786422	241.886612203881	173.980223058557	67.9063891453238
6	F	1975	22	1.44	0.955	0.485	399.953817764882	337.008364399192	528.717174572995	2408.77249900209	244.018811137872	160.376812709248	83.6419984286235
6	F	1976	23	1.235	0.895	0.34	391.105022041231	338.882990509352	529.893781849116	2628.43116508458	219.658666082488	158.229848289785	61.4288177927028
6	F	1977	24	0.855	0.625	0.23	378.565959558025	333.620541646396	499.990639933457	2786.11641828786	157.685253203285	114.815394011664	42.8698591916209
6	F	1978	25	0.905	0.685	0.22	377.069783998729	333.535633116123	511.498680268664	2958.02696010624	171.910541818373	129.646695849629	42.2638459687441
6	F	1979	26	0.895	0.665	0.23	395.129356083797	350.720339883621	519.236012605673	3133.09904369155	175.072083585313	129.600985676519	45.4710979087936
6	F	1980	27	0.74	0.48	0.26	414.692486689886	352.772481928429	529.237795939528	3281.65239390919	148.553350217647	95.9668591077375	52.5864911099097
6	F	1981	28	0.58	0.43	0.15	382.256895954964	340.412112414262	504.255563791733	3400.49130417213	118.838910262933	87.9020766067074	30.9368336562252
6	F	1982	29	0.67	0.38	0.29	433.439574453713	359.625973012871	530.79218990347	3540.40181884048	139.910514668356	79.0060286895387	60.9044859788178
6	F	1983	30	0.475	0.365	0.11	393.423764703997	362.194828684935	498.836012782708	3641.30074279491	100.898923954426	77.4067224094115	23.4922015450143
6	F	1984	31	0.435	0.315	0.12	392.465049050865	366.150620172174	471.52892517936	3734.94651471036	93.64577191545	67.6937033226745	25.9520685927755
6	F	1985	32	0.535	0.33	0.205	408.110672242423	347.991798140647	503.892487891708	3851.75037979211	116.803865081753	71.8347151391877	44.9691499425653
6	F	1986	33	0.66	0.46	0.2	399.453940255759	355.831671798967	499.248817314712	3998.32264168241	146.572261890293	101.867398429711	44.7048634605821
6	F	1987	34	0.61	0.42	0.19	405.302599371587	354.417428934932	518.83779461998	4136.22473616732	137.902094484915	94.6982839942193	43.203810490696
6	F	1988	35	0.605	0.415	0.19	399.579457497006	354.865463657885	497.322666007183	4275.30579183531	139.081055667993	95.1549930262345	43.9260626417581
6	F	1989	36	0.61	0.385	0.225	422.699468497348	360.186340478215	529.583414141462	4417.86466911065	142.558877275332	89.7035443740915	52.8553329012402
6	F	1990	37	0.47	0.315	0.155	417.569792429303	371.017711956418	512.235881737511	4529.29978796686	111.435118856218	74.5318509721101	36.9032678841077
6	F	1991	38	0.51	0.34	0.17	415.263963057596	367.141986561872	511.67177678284	4651.788914734	122.489126767139	81.4778337893831	41.0112929777561
6	F	1992	39	0.385	0.27	0.115	399.366094820715	360.932448403686	491.858379122916	4745.33871099388	93.549796259882	65.50880417192	28.040992087962
6	F	1993	40	0.285	0.185	0.1	384.153593089813	362.651800226375	424.187678817741	4815.18974599178	69.8510349978933	45.2837804468227	24.5672545510706
6	F	1994	41	0.285	0.17	0.115	421.059431357836	370.386615695416	498.498685976858	4885.55113271625	70.3613867244703	41.9085318396237	28.4528548848466
6	F	1995	42	0.275	0.195	0.08	382.890145114129	362.513322009181	433.037491570633	4953.92750412255	68.3763714062998	48.436054515435	19.9403168908648
6	F	1996	43	0.3	0.205	0.095	385.264994635117	356.362322824748	452.001492672179	5029.0618340258	75.1343299032533	51.2806095836277	23.8537203196256
6	F	1997	44	0.31	0.195	0.115	396.879775169502	358.323242375878	461.704090963307	5107.29471676329	78.2328827374895	49.1405566680023	29.0923260694872
6	F	1998	45	0.36	0.23	0.13	403.188040975612	364.114363528054	473.125619922706	5198.90355854197	91.6088417786777	58.4339375160343	33.1749042626434
6	F	1999	46	0.435	0.275	0.16	421.391243667223	356.494918664022	534.357235403364	5310.68401697063	111.780458428665	70.5275769758455	41.2528814528196
6	F	2000	47	0.5	0.335	0.165	405.547421034793	348.690502817482	521.397066374732	5440.63599708637	129.951980115741	86.8941751436196	43.0578049721216
6	F	2001	48	0.42	0.245	0.175	418.992210271239	349.644833137385	516.117748424014	5551.00957178494	110.37357469857	64.2498894558103	46.1236852427601
6	F	2002	49	0.51	0.315	0.195	425.065539156038	375.400673420559	504.361363890805	5686.52468417166	135.515112386718	83.5075382630494	52.0075741236687
6	F	2003	50	0.31	0.2	0.11	407.265083024281	364.913655749695	485.841536899015	5769.6952080828	83.1705239111379	53.589287484936	29.5812364262019
6	F	2004	51	0.485	0.33	0.155	397.180518166913	347.823911014162	504.35597698867	5901.02815378924	131.332945706443	89.1998685319049	42.1330771745379
6	F	2005	52	0.52	0.275	0.245	426.788454865261	358.249979389226	501.610874060743	6043.48053107362	142.452377284377	75.1237270280462	67.3286502563305
6	F	2006	53	0.435	0.3	0.135	397.139254720081	356.720932178221	494.912958647162	6163.95251973771	120.471988664086	82.9568956106905	37.5150930533955
6	F	2007	54	0.55	0.35	0.2	412.103914806992	354.713864087057	511.573030694275	6317.97538276525	154.022863027545	97.7946377135968	56.2282253139483
6	F	2008	55	0.55	0.395	0.155	376.998640009264	336.03744122859	481.360996322169	6473.89890934822	155.923526582967	111.789097808462	44.1344287745051
6	F	2009	56	0.705	0.46	0.245	383.2455718739	325.223882849906	492.176723431888	6676.54412333556	202.64521398734	131.868351634433	70.7768623529073
6	F	2010	57	0.83	0.505	0.325	391.350647828106	332.696209591189	481.552886642632	6919.12188592323	242.57776258767	147.076880210277	95.5008823773933
6	F	2011	58	1.005	0.615	0.39	399.999340813306	334.759058942201	503.126340578532	7218.63920894144	299.51732301821	182.533209057956	116.984113960254
6	F	2012	59	0.955	0.64	0.315	373.161190864126	325.230394444817	469.401168314347	7509.1356057345	290.496396793059	194.044868478689	96.4515283143701
6	F	2013	60	0.755	0.42	0.335	409.975904988552	342.56943148803	493.108264846024	7742.85101398621	233.715408251711	129.571847404658	104.143560847053
6	F	2014	61	0.695	0.435	0.26	392.867864344013	334.463144225919	489.631530826441	7961.15895230729	218.307938321077	136.28346740997	82.0244709111066
6	F	2015	62	0.955	0.68	0.275	373.751619925658	331.720215430831	478.36489318526	8266.08641203424	304.927459726956	216.533645330145	88.3938143968107
6	F	2016	63	0.97	0.63	0.34	383.859845800682	329.44755555511	484.981208580177	8581.66944718383	315.583035149584	204.293372033229	111.289663116355
6	F	2017	64	0.595	0.355	0.24	409.808507936047	350.141049154971	498.170176218468	8778.17410417046	196.504656986634	116.974610642477	79.5300463441563
6	F	2018	65	0.595	0.33	0.265	462.65100516559	384.951160459664	556.386835894897	8976.90316583547	198.729061665006	109.944747301355	88.784314363651
7	C	1957	1	2.01	1.72	0.29	379.61478511955	376.067045135899	398.218108721896	12.6923484797681	12.6923484797681	NA	NA
7	C	1958	2	1.4	1.175	0.225	341.889440335504	330.703641244939	399.752219658161	36.5307535352075	23.8384050554393	19.1766742565938	4.66173079884556
7	C	1959	3	2.02	1.595	0.425	368.30278331748	357.463894577539	411.288127525925	92.6295452318297	56.0987916966222	42.1662209770332	13.932570719589
7	C	1960	4	1.895	1.535	0.36	347.216572071937	327.992222660767	426.179281731288	168.564117323769	75.9345720919391	59.7729628448118	16.1616092471273
7	C	1961	5	2.38	1.97	0.41	336.737798671076	320.692202280172	415.809437005165	295.897265803478	127.333148479709	102.860141708245	24.4730067714644
7	C	1962	6	1.885	1.405	0.48	334.760514448885	316.893789548604	387.405097974342	422.004172130675	126.106906327197	91.8761127736825	34.2307935535144
7	C	1963	7	2.195	1.735	0.46	357.195311497636	332.79986666436	449.39335340746	596.984992449401	174.980820318726	135.803274972869	39.177545345857
7	C	1964	8	2.185	1.715	0.47	336.951533699281	317.274356861426	408.137312261664	801.234617804929	204.249625355528	157.782642575547	46.4669827799813
7	C	1965	9	1.92	1.475	0.445	338.876133012737	317.304772555159	405.018615563173	1005.47332612599	204.238708321057	154.840069816562	49.3986385044949
7	C	1966	10	1.7	1.285	0.415	336.757602800917	304.360000343387	433.786594330563	1205.64304364211	200.169717516127	149.629424241318	50.5402932748093
7	C	1967	11	1.7	1.27	0.43	342.430987916887	317.461728107453	410.044023036619	1423.97116669599	218.328123053876	161.388327003888	56.9397960499882
7	C	1968	12	1.725	1.3	0.425	345.706630481679	308.10477241951	459.54508801695	1664.07091953832	240.099752842335	179.209011331376	60.8907415109593
7	C	1969	13	1.24	0.955	0.285	348.966625138875	309.501825812945	482.932007351791	1848.21474460996	184.143825071635	140.965382941615	43.1784421300199
7	C	1970	14	1.265	1	0.265	337.928544702611	312.047112670553	436.023069199971	2046.02630414049	197.811559530526	155.540252279231	42.2713072512959
7	C	1971	15	1.245	0.975	0.27	336.506190005897	309.938068212234	433.573684660704	2250.5277281472	204.501424006713	159.324693329561	45.1767306771517
7	C	1972	16	1.265	0.95	0.315	342.802172669286	296.604856397012	482.858343886591	2468.28934350582	217.761615358618	162.596269379193	55.1653459794247
7	C	1973	17	1.725	1.265	0.46	352.350024187011	306.515846773714	479.095708604563	2781.44055032208	313.151206816259	227.816125566799	85.3350812494596
7	C	1974	18	1.385	1.045	0.34	342.351660381143	304.578049363758	458.863793539588	3046.40113954896	264.960589226886	198.799904579346	66.1606846475402
7	C	1975	19	1.385	0.915	0.47	370.728074694798	320.763231341606	474.128148487731	3323.41429191171	277.01315236275	181.6576471854	95.3555051773496
7	C	1976	20	1.39	0.99	0.4	364.395465381079	326.56014900165	459.794813400267	3613.54540001898	290.131108107263	205.39607105464	84.7350370526233
7	C	1977	21	0.97	0.7	0.27	343.526192060774	307.318131594585	442.443488185068	3823.20272734894	209.657327329969	150.705341185357	58.951986144612
7	C	1978	22	0.855	0.65	0.205	365.550765335788	339.337350744394	451.150264343552	4012.90583624055	189.70310889161	143.800120532765	45.9029883588451
7	C	1979	23	1.005	0.765	0.24	348.83794281322	315.851360467692	456.580203579828	4241.76277145349	228.856935212934	173.627736362825	55.2291988501092
7	C	1980	24	1.095	0.715	0.38	376.753399799409	319.020757191475	490.91479019646	4498.33844988794	256.575678434454	166.682146244636	89.893532189818
7	C	1981	25	0.815	0.615	0.2	355.056793122112	314.78021949643	482.084261323835	4694.19609586757	195.857645979626	147.408004075965	48.4496419036614
7	C	1982	26	0.87	0.585	0.285	383.590193349923	331.795987834689	498.900886023196	4907.87654674972	213.680450882154	143.157900454556	70.5225504275986
7	C	1983	27	0.52	0.35	0.17	352.270678210627	314.815661289066	428.820681018772	5037.86434102172	129.987794271994	87.3048598432606	42.6829344287335
7	C	1984	28	0.495	0.305	0.19	370.661794191321	332.027882795462	433.251891765765	5163.18113679653	125.316795774818	77.0333441225321	48.2834516522862
7	C	1985	29	0.68	0.43	0.25	378.944820645967	332.40057111197	459.018705161138	5337.84363523964	174.662498443101	110.110623393465	64.5518750496358
7	C	1986	30	0.82	0.57	0.25	367.515456463489	322.249609146673	473.931819188541	5552.3302187967	214.486583557066	148.646655519458	65.8399280376079
7	C	1987	31	0.89	0.635	0.255	365.427029199597	319.36825801512	484.524784297329	5789.90782251692	237.577603720218	168.998913747025	68.5786899731929
7	C	1988	32	0.785	0.605	0.18	351.100999958452	318.274025450815	470.884467091326	6003.58740946109	213.679586944175	164.340874319547	49.338712624628
7	C	1989	33	0.745	0.5	0.245	378.832994741775	325.016246644305	486.74743278459	6209.95980897265	206.372399511558	138.120121015075	68.2522784964831
7	C	1990	34	1.03	0.67	0.36	390.084267976918	332.571299214643	499.257656155657	6501.02365593877	291.063846966113	188.575041509524	102.48880545659
7	C	1991	35	1.005	0.71	0.295	366.23169267677	319.610079255795	478.257758840683	6791.44795318043	290.42429724166	204.517367589431	85.9069296522293
7	C	1992	36	1.005	0.66	0.345	370.504025574442	320.462704975149	466.243765829923	7088.21842466197	296.770471481545	194.17870032573	102.591771155814
7	C	1993	37	1.535	1.045	0.49	354.8816634808	305.924037085673	457.982422401448	7553.74347252191	465.525047859936	315.312308402663	150.212739457273
7	C	1994	38	2.03	1.515	0.515	352.075260139834	307.565434734632	485.442121203061	8192.12452450931	638.381051987406	473.976089177725	164.404962809681
7	C	1995	39	2.155	1.485	0.67	368.004578050176	313.121814175505	493.286304010551	8898.14775769988	706.023233190564	483.391442360535	222.63179083003
7	C	1996	40	1.825	1.345	0.48	368.877981527914	321.252352555754	506.085584042477	9518.87502246952	620.727264769641	455.43927880485	165.287985964791
7	C	1997	41	1.595	1.03	0.565	386.994848122932	315.489257264863	518.325375612904	10078.5107194178	559.6356969483	359.566588936905	200.069108011396
7	C	1998	42	1.19	0.855	0.335	368.722172275611	323.934127531579	481.932497277399	10506.456271575	427.945552157144	306.573654277436	121.371897879708
7	C	1999	43	1.065	0.745	0.32	382.248761956263	321.25474909389	524.115895488452	10896.9943302271	390.538058652135	272.444334166634	118.093724485501
7	C	2000	44	1.09	0.825	0.265	370.076224331587	327.939191105253	500.850701887494	11304.0793930051	407.085062778044	307.428010399582	99.6570523784612
7	C	2001	45	0.87	0.58	0.29	393.642697757478	339.651023238275	499.667903585569	11634.3575419512	330.278148946016	219.657016746345	110.621132199671
7	C	2002	46	1.12	0.755	0.365	387.036125167408	331.254263670206	502.426739388559	12066.5451866684	432.187644717287	290.475033963017	141.71261075427
7	C	2003	47	0.875	0.59	0.285	384.734368569393	327.111645774035	502.693589420831	12409.6758267797	343.130640111303	230.839829956063	112.29081015524
7	C	2004	48	1.305	0.88	0.425	391.05197521165	333.369286807565	512.588757914607	12930.3681841145	520.692357334769	349.943262320428	170.74909501434
7	C	2005	49	1.165	0.815	0.35	380.049933746731	323.104212484975	514.464866540468	13404.2409148939	473.872730779427	330.611393386747	143.26133739268
7	C	2006	50	1.115	0.83	0.285	383.363740985744	336.156288546197	521.252438669741	13865.7623170761	461.521402182198	342.810904518983	118.710497663214
7	C	2007	51	1.265	0.915	0.35	376.77382755817	323.174618290028	515.575294643498	14398.8301932716	533.067876195422	384.572645441871	148.495230753551
7	C	2008	52	1.015	0.745	0.27	376.887307718166	331.018384786098	503.913257081714	14833.8189605386	434.988767267047	318.645538208126	116.343229058921
7	C	2009	53	0.965	0.675	0.29	368.277565462754	323.398269353336	473.723653233643	15253.3823507969	419.563390258287	292.86201606121	126.701374197077
7	C	2010	54	0.955	0.635	0.32	398.363033339819	339.466323277294	512.370238192241	15674.3583581919	420.976007394969	279.27761234746	141.69839504751
7	C	2011	55	1.195	0.82	0.375	386.23949454482	331.246996754128	507.123932898933	16209.2009200773	534.842561885433	366.038898121826	168.803663763607
7	C	2012	56	0.955	0.645	0.31	378.404037699205	329.386265200602	483.023583197935	16643.0778777042	433.876957626939	292.409155480194	141.467802146744
7	C	2013	57	0.73	0.455	0.275	392.583907544618	335.910946447149	485.725512862032	16978.596831515	335.518953810737	208.731735594403	126.787218216334
7	C	2014	58	0.99	0.635	0.355	395.122348640564	338.399940363713	497.673340111076	17438.9651906535	460.368359138516	294.578582287137	165.789776851379
7	C	2015	59	1.05	0.74	0.31	369.560273662531	322.359519459525	480.05443971803	17933.9639539311	494.998763277563	348.13558990755	146.863173370013
7	C	2016	60	0.855	0.59	0.265	391.317851987919	337.759624900281	502.73699477595	18342.1513230314	408.187369100375	281.181967274249	127.005401826125
7	C	2017	61	1.09	0.75	0.34	384.228556154466	332.822920072239	497.641857654254	18869.1908756237	527.039552592269	361.84078785884	165.198764733428
7	C	2018	62	1.125	0.64	0.485	434.8883411763	352.023354022172	544.927464879343	19420.9821727956	551.79129717192	312.932787587019	238.858509584901
8	C	1958	1	0	0	0	179.64132971135	179.64132971135	179.64132971135	0	0	NA	NA
8	C	1959	2	1.09	0.685	0.405	383.486817543081	371.275960640838	401.458879291203	3.73252623173003	3.73252623173003	1.47411381288067	2.25841241884936
8	C	1960	3	3.635	2.54	1.095	317.810925842524	297.180486565469	366.001861391265	70.1380194868006	66.4054932550706	37.6639260053573	28.7415672497133
8	C	1961	4	4.24	3.02	1.22	322.567991454541	292.398475424139	397.716855242991	252.493650020012	182.355630533212	118.310494378599	64.0451361546123
8	C	1962	5	2.9	2.41	0.49	308.027704141581	289.035161585904	395.975031730798	442.267837445411	189.774187425399	153.99898692338	35.7752005020191
8	C	1963	6	4.08	2.575	1.505	339.069822878896	300.438648148533	402.157526969696	798.728019566446	356.460182121035	212.79695648815	143.663225632885
8	C	1964	7	3.755	2.955	0.8	332.571508581102	300.589413233829	449.483914645862	1219.22069293166	420.492673365217	323.480292222364	97.012381142853
8	C	1965	8	3.295	2.35	0.945	323.273532765852	296.308954160758	391.242893393723	1661.18002597849	441.959333046828	308.229509225329	133.729823821499
8	C	1966	9	3.3	2.65	0.65	315.788964047317	288.951189989163	431.954694438413	2172.18206223345	511.002036254955	404.93872667711	106.063309577846
8	C	1967	10	3.025	2.35	0.675	334.542297600062	303.615874693591	439.808845063813	2700.70908040737	528.527018173924	405.607885912324	122.9191322616
8	C	1968	11	3.285	2.65	0.635	329.559067409613	298.964154311523	460.082954548541	3339.78324627398	639.074165866606	510.252766407073	128.821399459533
8	C	1969	12	3.25	2.46	0.79	334.670762922225	292.750398276023	469.004045404644	4038.77190373444	698.988657460461	522.975274176316	176.013383284144
8	C	1970	13	2.695	2.21	0.485	319.394262856758	294.858958807242	431.829616978492	4668.72869648143	629.95679274699	513.220628986921	116.736163760069
8	C	1971	14	2.59	2.095	0.495	331.643969903481	296.997458742125	480.405531250957	5317.14430956366	648.415613082238	521.232711271186	127.182901811051
8	C	1972	15	2.925	2.295	0.63	329.581852589999	288.392285667536	478.178588516053	6100.10656055733	782.96225099367	609.781955964533	173.180295029137
8	C	1973	16	2.69	1.96	0.73	334.480031754321	289.164845294197	459.185014960953	6867.61586706671	767.509306509376	554.731121037333	212.778185472043
8	C	1974	17	2.52	1.79	0.73	335.831514600713	294.162055352525	442.010562306959	7627.86746622776	760.251599161053	535.914865997923	224.336733163131
8	C	1975	18	2.545	1.855	0.69	343.127005103265	300.763692743007	455.969018739664	8436.15770843357	808.29024220581	585.125637261731	223.164604944079
8	C	1976	19	2.64	2.02	0.62	337.858043527783	299.513225301525	460.850052392892	9317.62326190368	881.465553470103	670.520173152163	210.94538031794
8	C	1977	20	1.75	1.46	0.29	319.4911330293	298.080618912805	427.711836761829	9926.06336510604	608.440103202367	506.28273577073	102.157367431637
8	C	1978	21	2.005	1.56	0.445	329.730162648666	296.256481039981	447.672590410132	10646.814227577	720.750862470961	558.602819823618	162.148042647343
8	C	1979	22	2.095	1.56	0.535	345.204677562334	300.394834491565	475.531637292019	11426.9027066908	780.0884791138	578.255366827414	201.833112286386
8	C	1980	23	2.035	1.34	0.695	365.432056043578	302.042783038213	488.358735495193	12211.0534221853	784.150715494525	513.419177642625	270.7315378519
8	C	1981	24	1.81	1.24	0.57	347.482656724511	297.941929652731	452.897913235323	12930.3681841145	719.314761929187	490.569745954539	228.745015974648
8	C	1982	25	1.265	0.815	0.45	373.871286082193	309.222361824044	488.394324440412	13445.314097247	514.945913132458	330.611393386747	184.334519745711
8	C	1983	26	1.015	0.725	0.29	352.771180838823	298.845961357235	489.3377673319	13865.7623170761	420.448219829166	299.659637165414	120.788582663752
8	C	1984	27	1.025	0.755	0.27	349.063675247359	304.524200459468	472.668211207708	14296.9219541374	431.159637061219	316.94546534363	114.214171717589
8	C	1985	28	1.12	0.77	0.35	356.849537015934	304.218289053567	469.856217931297	14775.590090483	478.668136345681	328.237684517509	150.430451828171
8	C	1986	29	1.055	0.775	0.28	356.285485893031	310.184767281616	483.499495884514	15233.6871566728	458.097066189792	335.835076571504	122.261989618288
8	C	1987	30	1.02	0.71	0.31	364.800766994066	316.658182058562	473.944992138714	15683.2358707124	449.548714039551	312.229699151141	137.31901488841
8	C	1988	31	1.215	0.89	0.325	356.673232761729	314.165230296334	473.34265731564	16227.2587946501	544.02292393776	397.593683053017	146.429240884743
8	C	1989	32	1.29	0.925	0.365	363.744314085769	311.290922930488	495.203112619242	16815.0152801398	587.756485489665	420.392613639195	167.36387185047
8	C	1990	33	1.21	0.87	0.34	353.426919941864	307.254520886001	470.053532221445	17375.8250688026	560.809788662762	402.29758973324	158.512198929522
8	C	1991	34	1.13	0.88	0.25	343.576135833554	303.552412068935	484.462465551165	17907.8635236252	532.038454822654	413.639681690489	118.398773132165
8	C	1992	35	0.945	0.71	0.235	336.028601642569	300.974961754706	440.653199690414	18358.9586081087	451.095084483466	338.393825248037	112.701259235429
8	C	1993	36	1.265	0.86	0.405	348.754914669429	292.052659963237	468.711895931783	18971.5882607341	612.629652625379	415.39708862091	197.232564004469
8	C	1994	37	1.885	1.36	0.525	355.673162389909	308.61250601385	477.524810826548	19903.1330787571	931.544818022998	669.852898872541	261.691919150457
8	C	1995	38	1.725	1.16	0.565	360.596444108388	299.613352947944	485.690917289879	20775.1712624525	872.038183695393	584.355083123624	287.683100571769
8	C	1996	39	1.475	1.11	0.365	348.044495343142	301.640482034027	489.255327425901	21535.6554180097	760.484155557231	571.023734698116	189.460420859115
8	C	1997	40	1.46	0.935	0.525	387.059478282256	320.243421922044	506.628857593265	22301.8678750717	766.212457061974	489.148725057505	277.06373200447
