plot	year	rep	nr	d	h	lc	cb	ba	Vst	Vsw	Bsb	Bbr	Bcr	Bcn	Bdb	Bf	dd	dh	dcb	dba	dVst	dVsw	dBsb	dBbr	dBcr	dBcn	Bbr.trnv	trt	swg	dBsw
2	2018	1	27	0.1475	17.2850922062379	6.83934631585105	10.4457458903868	0.0170873187924157	0.15891004160654	0.133769898198729	5.3566884800525	6.12105029046039	14.6391317459737	0.0659691766990259	0.725027547529625	2.9070758957333	0.001271366298948	0.289028528076898	0.24979616065804	0.000293296487269591	0.00539335156045914	0.00460248519769055	0.0430790858261147	0.172989931189182	0.213845867054093	0.00197080727835708	0.171082311231665	F	411.059714321318	1.89189625053077
2	2018	1	28	0.2465	19.2927184807439	9.28470515876363	10.0080133219803	0.0477225595538966	0.451848125673838	0.388351215781026	13.5808584802809	27.0298793892548	35.0455083698781	0.398779399823339	2.48421400167861	7.77686242804939	0.001857534251093	0.275500113151601	0.17372481727854	0.000716529702574256	0.0132554476296831	0.0115505313277338	0.0978836438188626	0.585463545875907	0.447738651850599	0.0104295946683291	0.372000641242889	F	411.059714321318	4.74795810783767
2	2018	1	29	0.1655	17.7862237452663	7.31437249043617	10.4718512548301	0.021512252044997	0.201761959156229	0.170641650745493	6.58596221604787	8.79743979034482	17.8040912278425	0.0987511965662498	0.968526644862152	3.71472769584558	0.00204733726541001	0.302988431194603	0.236926666245903	0.000528947634211647	0.00823832814330461	0.00707101885542155	0.0992960080620096	0.344276722058838	0.37277318168487	0.00421418437741458	0.207493254188005	F	411.059714321318	2.90661099067023
2	2018	1	30	0.174	17.9951535213329	7.53250976279209	10.4626437585408	0.0237787147950211	0.223651686907506	0.1895404154192	7.20795458305997	10.2463215890793	19.386279491968	0.117692883375177	1.09621322463506	4.11463300294009	0.00199819146073599	0.2978919197678	0.229679619024528	0.000543006900846906	0.00866802215616599	0.00745398010134807	0.0981930450696016	0.369352374365008	0.376921954869662	0.0046676828401287	0.224265874938542	F	411.059714321318	3.06403093101692
2	2018	1	31	0.1745	18.0069550632247	7.54523231102867	10.461722752196	0.0239155704249931	0.224971986487293	0.190681553622974	7.24536819574775	10.3352015784412	19.4810714625125	0.118882064540833	1.10397312746598	4.13847246051121	0.00161386169172498	0.2884830633452	0.2296733304727	0.00044032027058083	0.00770849263555076	0.00662579803031826	0.0696127567852649	0.304190370345546	0.305277300422528	0.00380775407632404	0.225669503661376	F	411.059714321318	2.72359864549338
2	2018	1	32	0.1695	17.8865410733404	7.41747120734677	10.4690698659936	0.0225646855839495	0.211932063180482	0.17941721287617	6.87535884115852	9.46461579948627	18.5417419383636	0.107369454022576	1.02761465712929	3.90161708690291	0.00199567356494101	0.2997954694446	0.233481489367369	0.000528220026088721	0.00836928814805449	0.00718968755574156	0.0967589671848641	0.351486405995097	0.369568619426396	0.00436421064918691	0.215334360195418	F	411.059714321318	2.95539091272266
2	2018	1	33	0.164	17.747647342373	7.27549683959798	10.472150502775	0.0211240690027378	0.198008437772303	0.167405062445167	6.47895577447254	8.55399961295726	17.5306574713416	0.0956507937058851	0.946830398762203	3.64527684306008	0.001275782309128	0.283436016885801	0.2376626722412	0.00032737671290315	0.00626454233833751	0.00536818489887306	0.0441317040706277	0.216648931870907	0.231188422127385	0.00258168629731258	0.204085959038536	F	411.059714321318	2.20664455095477
2	2018	1	34	0.2245	18.9711540114951	8.7691807512108	10.2019732602843	0.0395842637847722	0.374918350174154	0.321024481935884	11.4464810091215	21.1634258957727	29.896199656314	0.287398328569528	2.01109019858316	6.64073796742151	0.0022409407124	0.285866626946298	0.187555789947787	0.000786309668695806	0.0129326815290467	0.011235092038256	0.131632554353637	0.616879325229931	0.505508823084547	0.00992613667433667	0.323786734324733	F	411.059714321318	4.61829372361923
2	2018	1	35	0.2265	19.0024969975524	8.81652012545248	10.1859768720999	0.0402926929281567	0.381640192665142	0.326896664121135	11.6333388733782	21.6712841734502	30.3503505876383	0.296469244013078	2.05239918593422	6.74377231839203	0.00267926109104802	0.2922940802552	0.18278204803425	0.000947603959710275	0.0145284770200833	0.0126318017609239	0.173091164546332	0.734354772675722	0.607752662554411	0.0121060259831113	0.32201599194203	F	411.059714321318	5.19242482320891
2	2018	1	36	0.2515	19.3592671120412	9.40040260555271	9.95886450648849	0.0496782009807562	0.470242313078527	0.404486034636678	14.0901009627444	28.4447461158296	36.2624536837151	0.427846421623349	2.59718717671578	8.03503997553639	0.00263748660725899	0.285029238902897	0.162792840919566	0.00103648950686832	0.016457079005287	0.0143656112655807	0.178146723260719	0.818933720308948	0.644066920638537	0.0155148246066916	0.36525120719941	F	411.059714321318	5.90512406288072
2	2018	1	37	0.2205	18.9070814264916	8.67419096649314	10.2328904599985	0.0381862550539248	0.361639091050679	0.309430164430736	11.0770833528233	20.1637561782288	28.9963740176932	0.269854052099517	1.92954718099689	6.4349922667931	0.00267568345247701	0.294126789434699	0.18781299562202	0.000921128412523863	0.0140295091506512	0.0121853036806853	0.170314382991018	0.707689161309311	0.595579030430244	0.0112996123940914	0.311189647312828	F	411.059714321318	5.00888744990099
2	2018	1	38	0.264	19.5163751950742	9.68756469534051	9.82881049973369	0.0547391103961486	0.51768521402738	0.44616064160527	15.4021927899599	32.1026714120322	39.3792002636002	0.507101241407182	2.88764837093212	8.67837225730343	0.00169111719453602	0.270722143484999	0.162365577744549	0.000699043636391686	0.0139250628124645	0.0121622907688634	0.080785786978737	0.577687435142092	0.427839981126581	0.0112900168516958	0.408015173583621	F	411.059714321318	4.99942776894178
2	2018	1	39	0.1725	17.9594333185098	7.49427163867597	10.4651616798338	0.0233705040995953	0.219712504421579	0.186136587523835	7.09626374770504	9.98210543532692	19.1030469464009	0.114176340253367	1.0730985003161	4.0433160119841	0.00161316333116698	0.289153952255099	0.231228195320568	0.000435062715111324	0.00758729113269579	0.00651868758186466	0.0692967895076482	0.29755415327203	0.302682222876083	0.00369735208067609	0.221553736139947	F	411.059714321318	2.67956985515121
2	2018	1	40	0.1585	17.6015020467609	7.131904885204	10.4695971615569	0.0197309690104115	0.184528095298532	0.155791647750286	6.09369105737601	7.69303780371088	16.5430314592306	0.0848758436513213	0.869448731156825	3.39376646522655	0.00220291037282999	0.310898751255099	0.243378482428637	0.000544649886931238	0.00815259693204851	0.00698679111406503	0.1077495191416	0.339822484636817	0.388939650095903	0.00406160894589692	0.194218283831277	F	411.059714321318	2.87198835937029
2	2018	1	41	0.1705	17.9110569253924	7.44312011950881	10.4679368058836	0.0228317209595047	0.214511015452233	0.181643911051081	6.94862669925489	9.63548766678885	18.7280775903243	0.109605246382339	1.04266515553702	3.94870852531012	0.002530922883653	0.312681716456801	0.23245910834593	0.00067280280150336	0.00978153601479592	0.00840975028985566	0.136152117106591	0.44494649037825	0.470113182667458	0.00559520997276533	0.217149628757046	F	411.059714321318	3.45690955166169
2	2018	1	42	0.2155	18.8242840371579	8.55484674605737	10.2694372911005	0.0364740870577183	0.345349438975521	0.295219418498298	10.6234426838939	18.944843895751	27.8875639864494	0.249016654402644	1.82967474973536	6.17856247650125	0.00256445474223799	0.293885839186899	0.192718726329339	0.000862919762681512	0.0132772832646485	0.0115204708084601	0.158269755209307	0.659320005599287	0.561776802259878	0.0102285139262991	0.303078082628345	F	411.059714321318	4.7356014393727
2	2018	1	43	0.2275	19.017999500216	8.84015189990167	10.1778476003143	0.0406492636943392	0.385021620214948	0.329851477060324	11.7273071453241	21.9271937833865	30.5784822840064	0.301080569207409	2.07318628829016	6.79532380083068	0.00305653502839701	0.297940275095499	0.179188226722099	0.00108493412512423	0.0158566605099085	0.013793597420606	0.208834798110537	0.833682006729784	0.69507935544506	0.0139357324898606	0.318886887830009	F	411.059714321318	5.66999221517758
2	2018	1	44	0.2395	19.1956939397943	9.1218625434597	10.0738313963346	0.0450506350020185	0.426659973306008	0.366279060851325	12.8829263348845	25.098190519285	33.370629025609	0.360493687283054	2.32932605656031	7.41507627781573	0.00391003924251399	0.306464726272001	0.1619068302466	0.00145897164282043	0.0198583546290413	0.0173192829836143	0.298562258192289	1.11567531682353	0.92080475663338	0.0202020357271451	0.324317133574606	F	411.059714321318	7.11925951549455
