plot	rep	nr	year	d	hm	hm.se	dm	yr
2	3	50	2014	0.1675	16.2569158639325	0.103779349998338	0.216660581355337	9
2	3	50	2015	0.1675	16.5914452921932	0.106009558752903	0.221888554911767	10
2	3	50	2016	0.1675	16.8506484940067	0.107546093948237	0.226741308715491	11
2	3	50	2017	0.1675	17.160979272302	0.109745807127865	0.231090211410686	12
2	3	50	2018	0.1675	17.4	0.112476663807263	0.235	13
2	3	56	2005	0.1665	14.3	0	0.1665	0
2	3	56	2006	0.1665	14.568067500369	0.0342119062712712	0.169754440471008	1
2	3	56	2007	0.1665	14.8355291396163	0.0514279787598704	0.173348672084378	2
2	3	56	2008	0.1665	15.129242868722	0.0593859899370478	0.177605239373334	3
2	3	56	2009	0.1665	15.5016797894618	0.0722879906052928	0.182509846841929	4
2	3	56	2010	0.1665	15.8474154484365	0.0732984921837139	0.187979379641803	5
2	3	56	2011	0.1665	16.2047776222105	0.0788551427084322	0.193	6
2	3	56	2012	0.1665	16.5154502670971	0.0859251206541243	0.196967181873231	7
2	3	56	2013	0.1665	16.8271674636932	0.0902686230438126	0.199660243354874	8
2	3	56	2014	0.1665	17.1126760656919	0.0987169426813463	0.203107777239816	9
2	3	56	2015	0.1665	17.4308869852569	0.100838360764956	0.206756720479364	10
2	3	56	2016	0.1665	17.6774461284454	0.102299943023933	0.210162995986045	11
2	3	56	2017	0.1665	17.9726388199945	0.104392353121628	0.213230582921818	12
2	3	56	2018	0.1665	18.2	0.10698999728008	0.216	13
2	3	59	2009	0.1475	12.6	0	0.149628165804767	4
2	3	59	2010	0.1475	12.9595972906347	0.0134497844580993	0.153464660500928	5
2	3	59	2011	0.1475	13.3301282771236	0.0314857249859199	0.157	6
2	3	59	2012	0.1475	13.6523171437435	0.0470177729774069	0.159386944668315	7
2	3	59	2013	0.1475	13.9756296747103	0.0544546719350118	0.16101431177622	8
2	3	59	2014	0.1475	14.2692866663722	0.0655002957665242	0.163105574429603	9
2	3	59	2015	0.1475	14.6006233838042	0.0694435924878095	0.165328423817241	10
2	3	59	2016	0.1475	14.8569262984069	0.0717297995877622	0.167411847394265	11
2	3	59	2017	0.1475	15.1637925874227	0.0749346118949555	0.169294803461526	12
2	3	59	2018	0.1475	15.4	0.078844092762995	0.171	13
2	3	62	2005	0.1355	12.1	0	0.1355	0
2	3	62	2006	0.1355	12.354320449068	0.0324574495394112	0.138402397684806	1
2	3	62	2007	0.1355	12.6080661068154	0.0487906465157745	0.141601841615663	2
2	3	62	2008	0.1355	12.8867175934029	0.0563405545556608	0.145383293517214	3
2	3	62	2009	0.1355	13.240055184874	0.0685809141639957	0.149731034549861	4
2	3	62	2010	0.1355	13.5680608100551	0.0695395951486516	0.154568664940622	5
2	3	62	2011	0.1355	13.9070967185074	0.074811289236205	0.159	6
2	3	62	2012	0.1355	14.201837432887	0.0815187042103231	0.163374540280149	7
2	3	62	2013	0.1355	14.4975691322218	0.0856394628877197	0.166327721292912	8
2	3	62	2014	0.1355	14.7684362674512	0.0936545353643543	0.170090142897133	9
2	3	62	2015	0.1355	15.0703286783207	0.0956671627770098	0.174051582710655	10
2	3	62	2016	0.1355	15.3042437628841	0.0970537920996289	0.177731518299885	11
2	3	62	2017	0.1355	15.5842983676871	0.0990388991153906	0.181031537126135	12
2	3	62	2018	0.1355	15.8	0.101503330752896	0.184	13
2	3	68	2005	0.093	10.9	0	0.093	0
2	3	68	2006	0.093	11.2181871775561	0.0421745390063875	0.0949092299015779	1
2	3	68	2007	0.093	11.5343931713805	0.0618189317224169	0.0970157288261572	2
2	3	68	2008	0.093	11.8826421174991	0.0711711898696367	0.0995077805916852	3
2	3	68	2009	0.093	12.3223495394647	0.084531285993124	0.10237595931112	4
2	3	68	2010	0.093	12.7318350893107	0.085718832454934	0.105570701694006	5
2	3	68	2011	0.093	13.1554016466287	0.0928061480093176	0.1085	6
2	3	68	2012	0.093	13.5220958510771	0.100332725939924	0.11074287324463	7
2	3	68	2013	0.093	13.8906984689986	0.104997579660599	0.112265271677457	8
2	3	68	2014	0.093	14.229013863504	0.115363348471804	0.114214016956809	9
2	3	68	2015	0.093	14.6071735603753	0.118580364069921	0.116276424714347	10
2	3	68	2016	0.093	14.9	0.120652546818182	0.118201511297248	11
2	3	74	2005	0.203	15.2	0	0.203	0
2	3	74	2006	0.203	15.4603666075965	0.0193550383355788	0.207255108143539	1
2	3	74	2007	0.203	15.7032501128754	0.0239445992115002	0.21194784950271	2
2	3	74	2008	0.203	15.9646453738535	0.0272173298071808	0.217496948629973	3
2	3	74	2009	0.203	16.2720189523363	0.0302963553440507	0.223880403102189	4
2	3	74	2010	0.203	16.5557468899706	0.0320793723975677	0.230986992854104	5
2	3	74	2011	0.203	16.8292044495129	0.0359692926218939	0.2375	6
2	3	74	2012	0.203	17.1	0.0389834029389342	0.245184814847313	7
2	3	80	2005	0.172	13.5	0	0.172	0
2	3	80	2006	0.172	13.7199528208156	0.028071307709761	0.174477286385682	1
2	3	80	2007	0.172	13.9394085248133	0.0421973159055347	0.17722745373121	2
2	3	80	2008	0.172	14.1804044051052	0.0487269661021931	0.180502824845423	3
2	3	80	2009	0.172	14.4859936734045	0.059313223060753	0.184300288791814	4
2	3	80	2010	0.172	14.7696742141017	0.060142352560996	0.188562969945035	5
2	3	80	2011	0.172	15.0628944592497	0.0647016555556367	0.1925	6
2	3	80	2012	0.172	15.3178053473617	0.07050266310082	0.196287596579755	7
2	3	80	2013	0.172	15.5735733035432	0.0740665624974872	0.198860568139744	8
2	3	80	2014	0.172	15.8078367718497	0.0809985170718739	0.202156412594663	9
2	3	80	2015	0.172	16.06893291098	0.0827391678071435	0.20564719112426	10
2	3	80	2016	0.172	16.2712378489809	0.0839384147888682	0.208907928850159	11
2	3	80	2017	0.172	16.5134472369186	0.0856552640997972	0.211846111553469	12
2	3	80	2018	0.172	16.7	0.0877866644349374	0.2145	13
3	1	1	2009	0.155	16.1	0	0.155564736542713	4
3	1	1	2010	0.155	16.412224450772	0.0268671781393383	0.157558677827126	5
3	1	1	2011	0.155	16.6758330674365	0.0384611627607177	0.1595	6
3	1	1	2012	0.155	16.9663872575143	0.0421510493522963	0.161341172937767	7
3	1	1	2013	0.155	17.2874233784357	0.0459550569580013	0.162756868994658	8
3	1	1	2014	0.155	17.6354020169305	0.048750278178524	0.164611631231766	9
3	1	1	2015	0.155	17.9148809640583	0.0508082721144013	0.166487737519822	10
3	1	1	2016	0.155	18.141550177568	0.0543880495464955	0.168432624792888	11
3	1	1	2017	0.155	18.3797099637345	0.0571726714168547	0.170121972852987	12
3	1	1	2018	0.155	18.6	0.0604617111352513	0.172	13
3	1	3	2005	0.181	16.3	0	0.181	0
3	1	3	2006	0.181	16.5433415488679	0.0137841114336303	0.182855551132885	1
3	1	3	2007	0.181	16.7756235909631	0.0167240702605764	0.184481110529301	2
3	1	3	2008	0.181	17.0086823306995	0.021753675054848	0.186040541400161	3
3	1	3	2009	0.181	17.2532164199613	0.0240086822583934	0.187554556665354	4
3	1	3	2010	0.181	17.4953341389205	0.0307130440292279	0.189297395064823	5
3	1	3	2011	0.181	17.6991859934831	0.0360863055095855	0.191	6
3	1	3	2012	0.181	17.9249478397229	0.0380155945061374	0.192382972942578	7
3	1	3	2013	0.181	18.1748531198487	0.0407437705701294	0.193450327105009	8
3	1	3	2014	0.181	18.4462342928275	0.0435065494751332	0.194853835174542	9
3	1	3	2015	0.181	18.6641095241628	0.0452740479437692	0.19627928856506	10
3	1	3	2016	0.181	18.8414228335326	0.0483353596048166	0.197763018842657	11
3	1	3	2017	0.181	19.0275987147774	0.0508658265351349	0.199056667879338	12
3	1	3	2018	0.181	19.2	0.0537603800615384	0.2005	13
3	1	9	2005	0.1445	14.1	0	0.1445	0
3	1	9	2006	0.1445	14.3769059004359	0.0156853681830966	0.147042240611099	1
3	1	9	2007	0.1445	14.6412268448891	0.01903083857238	0.149254603169589	2
3	1	9	2008	0.1445	14.9064316176926	0.0247541819589649	0.151364587477255	3
3	1	9	2009	0.1445	15.1846945468526	0.0273202246388614	0.153402006092921	4
3	1	9	2010	0.1445	15.4602078132543	0.0349493259642939	0.155734357595504	5
3	1	9	2011	0.1445	15.692177164998	0.0410637269591835	0.158	6
3	1	9	2012	0.1445	15.9490785762364	0.043259124782846	0.160147347307784	7
3	1	9	2013	0.1445	16.2334535501727	0.0463636009935955	0.161795560884199	8
3	1	9	2014	0.1445	16.5422666090796	0.0495074528510137	0.163951273435481	9
3	1	9	2015	0.1445	16.7901935964611	0.0515187442118753	0.166127699174053	10
3	1	9	2016	0.1445	16.9919639140199	0.0550023057572051	0.168379739315794	11
3	1	9	2017	0.1445	17.2038192271605	0.0578818026089467	0.170332561968223	12
3	1	9	2018	0.1445	17.4	0.0611756048976126	0.1725	13
3	1	17	2005	0.1875	16.4	0	0.1875	0
3	1	17	2006	0.1875	16.6265593730839	0.0128334830588972	0.188977097595043	1
3	1	17	2007	0.1875	16.8428219640002	0.0155706861046746	0.190273936899666	2
3	1	17	2008	0.1875	17.059807687203	0.0202534216027895	0.191520447579168	3
3	1	17	2009	0.1875	17.2874773565157	0.0223529110681594	0.192732885750034	4
3	1	17	2010	0.1875	17.5128973017535	0.028594903061695	0.194131233725387	5
3	1	17	2011	0.1875	17.7026904077256	0.0335975947847865	0.1955	6
3	1	17	2012	0.1875	17.9128824714661	0.0353938293677832	0.196366552129555	7
3	1	17	2013	0.1875	18.1455529046868	0.0379338553583964	0.197036986666894	8
3	1	17	2014	0.1875	18.3982181347015	0.0405060977871931	0.197920723079088	9
3	1	17	2015	0.1875	18.6010674880136	0.0421516998097162	0.198820751864649	10
3	1	17	2016	0.1875	18.766152293289	0.0450018865286224	0.199760188884726	11
3	1	17	2017	0.1875	18.9394884585858	0.0473578384982292	0.200581419884588	12
3	1	17	2018	0.1875	19.1	0.0500527676435013	0.2015	13
3	1	19	2008	0.2765	16.2	0	0.276533107296274	3
3	1	19	2009	0.2765	16.3788839395023	0.00868226502064805	0.278351518792935	4
3	1	19	2010	0.2765	16.5561480131315	0.0172565855165511	0.28044821320243	5
3	1	19	2011	0.2765	16.7055268356989	0.0227017117444541	0.2825	6
3	1	19	2012	0.2765	16.8704567025985	0.0243894037830871	0.284315563185046	7
3	1	19	2013	0.2765	17.0529439718822	0.0265547572483008	0.285717778244535	8
3	1	19	2014	0.2765	17.2508173479208	0.0282773221557475	0.287562905316916	9
3	1	19	2015	0.2765	17.4097202573151	0.0294883026238021	0.289438363905938	10
3	1	19	2016	0.2765	17.5388634060413	0.0316934968037568	0.29139205138143	11
3	1	19	2017	0.2765	17.6745090586263	0.0334595596273516	0.293096720667891	12
3	1	19	2018	0.2765	17.8	0.0354769537744223	0.295	13
3	1	22	2009	0.198	17.5	0	0.199536071469003	4
3	1	22	2010	0.198	17.7372905825867	0.0204190553858971	0.202050968855845	5
3	1	22	2011	0.198	17.9376331312517	0.0292304836981454	0.2045	6
3	1	22	2012	0.198	18.1584543157109	0.0320347975077452	0.207161650949121	7
3	1	22	2013	0.198	18.4024417676111	0.0349258432880809	0.209205631074066	8
3	1	22	2014	0.198	18.6669055328672	0.0370502114156782	0.211880246175124	9
3	1	22	2015	0.198	18.8793095326843	0.038614286806945	0.214581976887494	10
3	1	22	2016	0.198	19.0515781349517	0.0413349176553365	0.217379014406583	11
3	1	22	2017	0.198	19.2325795724382	0.0434512302768095	0.219805567790217	12
3	1	22	2018	0.198	19.4	0.0459509004627909	0.2225	13
3	1	24	2005	0.1735	15.7	0	0.1735	0
3	1	24	2006	0.1735	16.0020791641119	0.0171113107451963	0.175738784125758	1
3	1	24	2007	0.1735	16.2904292853336	0.0207609148062327	0.177695336143551	2
3	1	24	2008	0.1735	16.5797435829373	0.0270045621370527	0.179568275387627	3
3	1	24	2009	0.1735	16.883303142021	0.0298038814242125	0.181383020238955	4
3	1	24	2010	0.1735	17.1838630690047	0.0381265374155933	0.183467729046155	5
3	1	24	2011	0.1735	17.4369205436342	0.044796793046382	0.1855	6
3	1	24	2012	0.1735	17.7171766286215	0.0471917724903775	0.186958271822834	7
3	1	24	2013	0.1735	18.0274038729157	0.0505784738111952	0.188083132263401	8
3	1	24	2014	0.1735	18.3642908462687	0.0540081303829241	0.189561468708646	9
3	1	24	2015	0.1735	18.6347566506848	0.0562022664129549	0.191062022723098	10
3	1	24	2016	0.1735	18.8548697243853	0.0600025153714965	0.192622985641403	11
3	1	24	2017	0.1735	19.0859846114478	0.0631437846643055	0.193983209768713	12
3	1	24	2018	0.1735	19.3	0.0667370235246684	0.1955	13
3	1	36	2005	0.133	16.9	0	0.133	0
3	1	36	2006	0.133	17.1349504609759	0.0133087972462638	0.135257012426533	1
3	1	36	2007	0.133	17.3592227774817	0.0161473781826255	0.137222257664057	2
3	1	36	2008	0.133	17.5842450089513	0.0210035483288187	0.139097472048192	3
3	1	36	2009	0.133	17.8203468882385	0.0231807966632764	0.140909005868585	4
3	1	36	2010	0.133	18.054115720337	0.0296539735454615	0.142983712701776	5
3	1	36	2011	0.133	18.2509382006044	0.034841950147186	0.145	6
3	1	36	2012	0.133	18.4689151555945	0.0367047119369603	0.147000323622014	7
3	1	36	2013	0.133	18.7102030122677	0.0393388129642629	0.148535418897943	8
3	1	36	2014	0.133	18.9722262137645	0.0420063236311631	0.150542843320354	9
3	1	36	2015	0.133	19.1825885060882	0.0437128738767427	0.152569179724532	10
3	1	36	2016	0.133	19.3537875634108	0.0466686230667195	0.154665533723504	11
3	1	36	2017	0.133	19.5335435866816	0.049111832516682	0.15648305263895	12
3	1	36	2018	0.133	19.7	0.0519065738525199	0.1585	13
3	1	41	2010	0.1395	16.3	0	0.13897537807896	5
3	1	41	2011	0.1395	16.505509826812	0.0223487430544312	0.1405	6
3	1	41	2012	0.1395	16.7315417200414	0.0263036028012633	0.141668075958738	7
3	1	41	2013	0.1395	16.9809648341972	0.0297096969836681	0.142568734956034	8
3	1	41	2014	0.1395	17.2508643102278	0.0311880364203598	0.143751958168728	9
3	1	41	2015	0.1395	17.4683914505873	0.0335270875610108	0.144952442984486	10
3	1	41	2016	0.1395	17.6442284543602	0.0364050698970742	0.146200713658767	11
3	1	41	2017	0.1395	17.8294641473727	0.0390705898104498	0.147288016962341	12
3	1	41	2018	0.1395	18	0.0413077991926575	0.1485	13
3	1	42	2005	0.134	15.9	0	0.134	0
3	1	42	2006	0.134	16.0929950215159	0.010932226309431	0.135965914186368	1
3	1	42	2007	0.134	16.2772187100742	0.0132639177928709	0.137681244384522	2
3	1	42	2008	0.134	16.46205840021	0.0172529146986725	0.139320958198038	3
3	1	42	2009	0.134	16.6559992296245	0.0190413686876913	0.140907642495341	4
3	1	42	2010	0.134	16.8480236274197	0.0243586211266291	0.142727924845086	5
3	1	42	2011	0.134	17.0096992362107	0.0286201733351885	0.1445	6
3	1	42	2012	0.134	17.1887517349526	0.0301502990910745	0.146577557605367	7
3	1	42	2013	0.134	17.3869524743628	0.0323140249349302	0.14817112952611	8
3	1	42	2014	0.134	17.6021858184494	0.0345051944113126	0.150254021897606	9
3	1	42	2015	0.134	17.7749834157153	0.0359070035416101	0.152355430090755	10
3	1	42	2016	0.134	17.9156112128017	0.0383349403762338	0.154528327400133	11
3	1	42	2017	0.134	18.0632679462027	0.0403418624244174	0.156411321106992	12
3	1	42	2018	0.134	18.2	0.042637542807427	0.1585	13
3	1	43	2005	0.217	16	0	0.217	0
3	1	43	2006	0.217	16.2349504609759	0.0133087972462638	0.218754825819674	1
3	1	43	2007	0.217	16.4592227774817	0.0161473781826255	0.220295204134662	2
3	1	43	2008	0.217	16.6842450089513	0.0210035483288187	0.221775546701636	3
3	1	43	2009	0.217	16.9203468882385	0.0231807966632764	0.223215189479411	4
3	1	43	2010	0.217	17.154115720337	0.0296539735454615	0.224875297906668	5
3	1	43	2011	0.217	17.3509382006044	0.034841950147186	0.2265	6
3	1	43	2012	0.217	17.5689151555945	0.0367047119369603	0.227292202362035	7
3	1	43	2013	0.217	17.8102030122677	0.0393388129642629	0.227905617853556	8
3	1	43	2014	0.217	18.0722262137645	0.0420063236311631	0.228714859516526	9
3	1	43	2015	0.217	18.2825885060882	0.0437128738767427	0.229539790081932	10
3	1	43	2016	0.217	18.4537875634108	0.0466686230667195	0.230401660391496	11
3	1	43	2017	0.217	18.6335435866816	0.049111832516682	0.231155763266715	12
3	1	43	2018	0.217	18.8	0.0519065738525199	0.232	13
3	1	44	2009	0.125	15.1	0	0.125269645829874	4
3	1	44	2010	0.125	15.3123126265249	0.01826968113475	0.126143956000629	5
3	1	44	2011	0.125	15.4915664858568	0.026153590677288	0.127	6
3	1	44	2012	0.125	15.6891433351097	0.0286627135595615	0.127946809561863	7
3	1	44	2013	0.125	15.9074478973363	0.0312494387314409	0.128677403958088	8
3	1	44	2014	0.125	16.1440733715128	0.0331501891613964	0.12963791532728	9
3	1	44	2015	0.125	16.3341190555597	0.0345496250377929	0.130613243252122	10
3	1	44	2016	0.125	16.4882541207462	0.036983873691617	0.131628234137644	11
3	1	44	2017	0.125	16.6502027753395	0.0388774165634612	0.132513021993597	12
3	1	44	2018	0.125	16.8	0.0411139635719709	0.1335	13
3	1	51	2011	0.226	17.4	0	0.226	6
3	1	51	2012	0.226	17.6431954736979	0.0182878101233099	0.22834945406099	7
3	1	51	2013	0.226	17.9105788217138	0.0240328800117369	0.230157762645268	8
3	1	51	2014	0.226	18.1997003489686	0.0260149207661163	0.232529191877945	9
3	1	51	2015	0.226	18.4328208514015	0.0292102818770621	0.234930478125676	10
3	1	51	2016	0.226	18.6203793711829	0.0321861704599291	0.237422441600817	11
3	1	51	2017	0.226	18.8180675233915	0.0347514396037842	0.239589104029954	12
3	1	51	2018	0.226	19	0.0368820830014579	0.242	13
3	1	55	2005	0.1365	14.6	0	0.1365	0
3	1	55	2006	0.1365	14.8433415488679	0.0137841114336303	0.138561296808272	1
3	1	55	2007	0.1365	15.0756235909631	0.0167240702605764	0.140359152572077	2
3	1	55	2008	0.1365	15.3086823306995	0.021753675054848	0.142077168785238	3
3	1	55	2009	0.1365	15.5532164199613	0.0240086822583934	0.143739098167094	4
3	1	55	2010	0.1365	15.7953341389205	0.030713044029228	0.145645090615147	5
3	1	55	2011	0.1365	15.9991859934831	0.0360863055095855	0.1475	6
3	1	55	2012	0.1365	16.2249478397229	0.0380155945061374	0.14926966575317	7
3	1	55	2013	0.1365	16.4748531198487	0.0407437705701294	0.150629846882885	8
3	1	55	2014	0.1365	16.7462342928275	0.0435065494751333	0.15241119891507	9
3	1	55	2015	0.1365	16.9641095241628	0.0452740479437692	0.15421229317504	10
3	1	55	2016	0.1365	17.1414228335326	0.0483353596048166	0.156078642668804	11
3	1	55	2017	0.1365	17.3275987147774	0.050865826535135	0.157699152693283	12
3	1	55	2018	0.1365	17.5	0.0537603800615384	0.1595	13
3	1	59	2010	0.225	18.3	0	0.224374335551426	5
3	1	59	2011	0.225	18.5780427068632	0.030236534720701	0.2265	6
3	1	59	2012	0.225	18.8838505624089	0.0355872273193563	0.228323801828145	7
3	1	59	2013	0.225	19.2213053639139	0.0401954723896686	0.229730385993828	8
3	1	59	2014	0.225	19.5864634785435	0.0421955786863692	0.231578672546065	9
3	1	59	2015	0.225	19.8807649037358	0.0453601772884264	0.233454392983877	10
3	1	59	2016	0.225	20.1186620264873	0.0492539180960416	0.23540526720892	11
3	1	59	2017	0.225	20.369275022916	0.0528602097435497	0.237104969205422	12
3	1	59	2018	0.225	20.6	0.0558870224371248	0.239	13
3	1	61	2005	0.1655	16.6	0	0.1655	0
3	1	61	2006	0.1655	16.8936880762199	0.0166359965578297	0.167837820457832	1
3	1	61	2007	0.1655	17.1740284718521	0.0201842227282818	0.16987865914646	2
3	1	61	2008	0.1655	17.4553062611891	0.0262544354110234	0.171830377157313	3
3	1	61	2009	0.1655	17.7504336102982	0.0289759958290955	0.173719734908188	4
3	1	61	2010	0.1655	18.0426446504213	0.0370674669318268	0.175888140389345	5
3	1	61	2011	0.1655	18.2886727507554	0.0435524376839825	0.178	6
3	1	61	2012	0.1655	18.5611439444932	0.0458808899212004	0.180062349355705	7
3	1	61	2013	0.1655	18.8627537653347	0.0491735162053286	0.18164805162083	8
3	1	61	2014	0.1655	19.1902827672057	0.0525079045389539	0.183725471461086	9
3	1	61	2015	0.1655	19.4532356326103	0.0546410923459284	0.185826714223708	10
3	1	61	2016	0.1655	19.6672344542635	0.0583357788333993	0.188004906267704	11
3	1	61	2017	0.1655	19.891929483352	0.0613897906458526	0.189896836740797	12
3	1	61	2018	0.1655	20.1	0.0648832173156498	0.192	13
3	1	68	2005	0.2095	17.9	0	0.2095	0
3	1	68	2006	0.2095	18.1013861094079	0.0114075404967975	0.211538909270762	1
3	1	68	2007	0.2095	18.2936195235557	0.0138406098708218	0.21332595022858	2
3	1	68	2008	0.2095	18.4864957219582	0.0180030414247018	0.215041020593096	3
3	1	68	2009	0.2095	18.6888687613473	0.0198692542828083	0.216706807570106	4
3	1	68	2010	0.2095	18.8892420460032	0.0254176916103956	0.218625147393846	5
3	1	68	2011	0.2095	19.0579470290894	0.029864528697588	0.2205	6
3	1	68	2012	0.2095	19.244784419081	0.0314611816602517	0.222324930684742	7
3	1	68	2013	0.2095	19.4516025819438	0.0337189825407968	0.223732111120492	8
3	1	68	2014	0.2095	19.6761938975125	0.0360054202552827	0.225580826137235	9
3	1	68	2015	0.2095	19.8565044337899	0.0374681776086366	0.227456578446929	10
3	1	68	2016	0.2095	20.0032464829235	0.040001676914331	0.229407065831519	11
3	1	68	2017	0.2095	20.1573230742985	0.0420958564428704	0.231106090053913	12
3	1	68	2018	0.2095	20.3	0.0444913490164456	0.233	13
3	1	74	2005	0.203	16.7	0	0.203	0
3	1	74	2006	0.203	16.8747178354686	0.00806597119308118	0.204662832408689	1
3	1	74	2007	0.203	17.0419185749124	0.0107398118134891	0.206122318791507	2
3	1	74	2008	0.203	17.2094293918756	0.0142338126840904	0.207524801064213	3
3	1	74	2009	0.203	17.3849223255745	0.0148036390404199	0.208888612660015	4
3	1	74	2010	0.203	17.5587625215996	0.0197454083083163	0.210461143459941	5
3	1	74	2011	0.203	17.7044458218103	0.0226824667277296	0.212	6
3	1	74	2012	0.203	17.866567902274	0.0236320114813183	0.212647330506332	7
3	1	74	2013	0.203	18.0468566488846	0.0266069148573131	0.213148765396106	8
3	1	74	2014	0.203	18.2428655841648	0.0298619534619545	0.213810537486796	9
3	1	74	2015	0.203	18.4	0.0315149390505747	0.21448544084587	10
3	1	81	2005	0.155	15.1	0	0.155	0
3	1	81	2006	0.155	15.3517326367599	0.0142594256209969	0.156766946459899	1
3	1	81	2007	0.155	15.5920244044446	0.0173007623385273	0.15831325987756	2
3	1	81	2008	0.155	15.8331196524478	0.0225038017808772	0.159795286175977	3
3	1	81	2009	0.155	16.0860859516842	0.0248365678535104	0.161232891912442	4
3	1	81	2010	0.155	16.3365525575039	0.0317721145129945	0.162886279590421	5
3	1	81	2011	0.155	16.5474337863618	0.037330660871985	0.1645	6
3	1	81	2012	0.155	16.7809805238513	0.0393264770753146	0.165887553485724	7
3	1	81	2013	0.155	17.0395032274297	0.042148728175996	0.166957330534401	8
3	1	81	2014	0.155	17.3202423718906	0.0450067753191034	0.168362583531556	9
3	1	81	2015	0.155	17.5456305422374	0.0468352220107958	0.169788171962619	10
3	1	81	2016	0.155	17.7290581036544	0.0500020961429138	0.171270334504826	11
3	1	81	2017	0.155	17.9216538428731	0.0526198205535879	0.172561229281452	12
3	1	81	2018	0.155	18.1	0.055614186270557	0.174	13
3	1	82	2005	0.227	18.5	0	0.227	0
3	1	82	2006	0.227	18.7294820778981	0.0113881327994882	0.230178651227477	1
3	1	82	2007	0.227	18.9488823583774	0.0145120689786961	0.232953816029454	2
3	1	82	2008	0.227	19.168771162982	0.0190325628131444	0.235608052818585	3
3	1	82	2009	0.227	19.3993156015824	0.0202694681578489	0.238177716578648	4
3	1	82	2010	0.227	19.6276652708771	0.0267637280701857	0.241127179306455	5
3	1	82	2011	0.227	19.8193433269947	0.0311116714924	0.244	6
3	1	82	2012	0.227	20.0322867468918	0.0325769113184908	0.246874032876538	7
3	1	82	2013	0.227	20.268654475327	0.0358989211594352	0.249083456984948	8
3	1	82	2014	0.227	20.525518220202	0.0394709887747121	0.25197754439555	9
3	1	82	2015	0.227	20.7315876389787	0.0414657289858092	0.254904298053609	10
3	1	82	2016	0.227	20.9	0.045032884634714	0.257937696905286	11
3	1	84	2005	0.2495	20.5	0	0.2495	0
3	1	84	2006	0.2495	20.6594306699479	0.0090309695599647	0.252862058059433	1
3	1	84	2007	0.2495	20.8116154561483	0.0109571494810673	0.255798753750005	2
3	1	84	2008	0.2495	20.9643091132169	0.0142524077945556	0.258608665005782	3
3	1	84	2009	0.2495	21.1245211027333	0.0157298263072232	0.261330108529574	4
3	1	84	2010	0.2495	21.2831499530858	0.0201223391915631	0.264455034168522	5
3	1	84	2011	0.2495	21.4167080646958	0.0236427518855905	0.2675	6
3	1	84	2012	0.2495	21.5646209984391	0.0249067688143659	0.269465870249018	7
3	1	84	2013	0.2495	21.7283520440388	0.0266941945114641	0.270982951043088	8
3	1	84	2014	0.2495	21.9061535021974	0.0285042910354321	0.27297763710885	9
3	1	84	2015	0.2495	22.048899343417	0.029662307273504	0.275003300109576	10
3	1	84	2016	0.2495	22.1650701323145	0.0316679942238453	0.27711155641521	11
3	1	84	2017	0.2495	22.2870474338197	0.0333258863506056	0.278949542396154	12
3	1	84	2018	0.2495	22.4	0.0352223179713527	0.281	13
3	1	87	2005	0.2145	18.1	0	0.2145	0
3	1	87	2006	0.2145	18.3294820778981	0.0113881327994882	0.216255180098687	1
3	1	87	2007	0.2145	18.5488823583774	0.0145120689786961	0.217795733319468	2
3	1	87	2008	0.2145	18.768771162982	0.0190325628131444	0.219276126704669	3
3	1	87	2009	0.2145	18.9993156015824	0.0202694681578489	0.220715710888198	4
3	1	87	2010	0.2145	19.2276652708771	0.0267637280701857	0.222375622246476	5
3	1	87	2011	0.2145	19.4193433269947	0.0311116714924	0.224	6
3	1	87	2012	0.2145	19.6322867468918	0.0325769113184908	0.226123923041874	7
3	1	87	2013	0.2145	19.868654475327	0.0358989211594352	0.227759940298959	8
3	1	87	2014	0.2145	20.125518220202	0.0394709887747121	0.229907086924374	9
3	1	87	2015	0.2145	20.3315876389787	0.0414657289858092	0.232083138568631	10
3	1	87	2016	0.2145	20.5	0.045032884634714	0.234343297726509	11
3	2	1	2009	0.21	15.9	0	0.209572313159477	4
3	2	1	2010	0.21	16.0873346704632	0.0161203068836029	0.210798302497283	5
3	2	1	2011	0.21	16.2454998404619	0.0230766976564306	0.212	6
3	2	1	2012	0.21	16.4198323545086	0.0252906296113778	0.213011964520961	7
3	2	1	2013	0.21	16.6124540270614	0.0275730341748007	0.213794667586538	8
3	2	1	2014	0.21	16.8212412101583	0.0292501669071144	0.214826083209912	9
3	2	1	2015	0.21	16.988928578435	0.0304849632686408	0.215876158464055	10
3	2	1	2016	0.21	17.1249301065408	0.0326328297278973	0.216971834952902	11
3	2	1	2017	0.21	17.2678259782407	0.0343036028501128	0.217929335523267	12
3	2	1	2018	0.21	17.4	0.0362770266811507	0.219	13
3	2	4	2005	0.14	15.6	0	0.14	0
3	2	4	2006	0.14	15.8097771972999	0.0118828546841641	0.142059698386375	1
3	2	4	2007	0.14	16.0100203370372	0.0144173019487727	0.143856791781446	2
3	2	4	2008	0.14	16.2109330437065	0.018753168150731	0.145574608430567	3
3	2	4	2009	0.14	16.4217382930701	0.0206971398779254	0.147236819366206	4
3	2	4	2010	0.14	16.6304604645866	0.026476762094162	0.149143688920243	5
3	2	4	2011	0.14	16.8061948219682	0.0311088840599875	0.151	6
3	2	4	2012	0.14	17.0008171032094	0.0327720642294288	0.152240749478545	7
