Snr	year	d	h	dd	dh	ba	bai	plot
37	2011	0.163474	NA	0.001732	NA	0.0209887831292254	0.000442394453054131	2
38	2011	0.10694	NA	0.003222	NA	0.00898194188775275	0.000533081209114645	2
39	2011	0.199622	NA	0.003588	NA	0.0312972865544234	0.00111496201470501	2
40	2011	0.225286	NA	0.002028	NA	0.0398619270080532	0.000714435265352371	2
41	2011	0.188389	NA	0.004286	NA	0.027874107011326	0.00125388872706752	2
42	2011	0.150192	NA	0.002192	NA	0.0177167265635722	0.000513365192514468	2
43	2011	0.094818	NA	0.000796	NA	0.00706108537170045	0.000118058412984077	3
44	2011	0.15886	NA	0.001272	NA	0.0198207004364204	0.000316139926429732	3
45	2011	0.210853	NA	0.00173	NA	0.0349180072146185	0.000570637695792846	3
46	2011	0.190314	NA	0.0021	NA	0.0284466648446218	0.00062431991158847	3
47	2011	0.189569	NA	0.000904	NA	0.0282243870837949	0.000268546117196761	3
48	2011	0.252274	NA	0.001836	NA	0.0499844442777166	0.000724906193666781	3
49	2011	0.160097	NA	0.001104	NA	0.0201305791317779	0.000276676420754178	3
50	2011	0.129806	NA	0.000552	NA	0.0132336430373004	0.000112312817011778	3
51	2011	0.22007	NA	0.002216	NA	0.0380374652203201	0.000762181466961782	3
52	2011	0.182208	NA	0.002422	NA	0.0260750268095904	0.000688597421926885	3
53	2011	0.229677	NA	0.002028	NA	0.0414309503244124	0.000728423124961075	3
54	2011	0.180188	NA	0.000614	NA	0.0255000840008888	0.000173489638232958	3
55	2011	0.210305	NA	0.001948	NA	0.0347367415722228	0.000640534280742622	3
56	2011	0.125079	NA	0.00128	NA	0.0122873628184822	0.000250199454860841	3
57	2011	0.162297	NA	0.001046	NA	0.0206876359738566	0.00026580324919958	3
58	2011	0.211988	NA	0.002374	NA	0.0352949390629769	0.000786091786214652	3
59	2011	0.169068	NA	0.001266	NA	0.0224498121678631	0.000334954582398479	3
60	2011	0.177073	NA	0.0019	NA	0.024626039505804	0.000525641386781791	3
25	2012	0.106363	NA	0.001312	NA	0.00888527835612674	0.000217849947519258	2
26	2012	0.216012	NA	0.003938	NA	0.0366476083286477	0.00132402631929772	2
27	2012	0.15759	NA	0.00144	NA	0.0195050555904354	0.000354831580489413	2
28	2012	0.184767	NA	0.00201	NA	0.0268125856050921	0.000580191875955014	2
29	2012	0.217387	NA	0.001538	NA	0.0371156456492479	0.000523324122907759	2
30	2012	0.190823	NA	0.001866	NA	0.0285990310932214	0.000556587708047826	2
31	2012	0.124122	NA	0.001162	NA	0.0121000568570972	0.000225495104347957	2
32	2012	0.207833	NA	0.002542	NA	0.033924924863989	0.000824794684034437	2
33	2012	0.140036	NA	0.00068	NA	0.015401721833953	0.000149215095294199	2
34	2012	0.224311	NA	0.002284	NA	0.039517642166436	0.00080066315581806	2
35	2012	0.153624	NA	0.002164	NA	0.0185356584890779	0.000518521262342135	2
36	2012	0.190302	NA	0.003622	NA	0.0284430776233335	0.00107240527491157	2
37	2012	0.164616	NA	0.001142	NA	0.0212830551549014	0.000294272025675998	2
38	2012	0.108824	NA	0.001884	NA	0.00930120575108536	0.000319263863332609	2
39	2012	0.202362	NA	0.00274	NA	0.032162352491587	0.000865065937163532	2
40	2012	0.225964	NA	0.000678	NA	0.0401022176126493	0.000240290604596051	2
41	2012	0.191955	NA	0.003566	NA	0.0289393478056513	0.00106524079432525	2
42	2012	0.152406	NA	0.002214	NA	0.0182429056119455	0.000526179048373297	2
43	2012	0.095646	NA	0.000828	NA	0.00718494595445733	0.000123860582756877	3
44	2012	0.160046	NA	0.001186	NA	0.0201177557058424	0.000297055269421961	3
45	2012	0.212151	NA	0.001298	NA	0.0353492372956118	0.000431230080993286	3
46	2012	0.192178	NA	0.001864	NA	0.0290066263153035	0.0005599614706817	3
47	2012	0.190417	NA	0.000848	NA	0.0284774644637211	0.000253077379926196	3
48	2012	0.254094	NA	0.00182	NA	0.0507082591826265	0.000723814904909886	3
49	2012	0.160781	NA	0.000684	NA	0.0203029587542201	0.000172379622442254	3
50	2012	0.13025	NA	0.000444	NA	0.0133243289294229	9.06858921225374e-05	3
51	2012	0.221848	NA	0.001778	NA	0.0386545762794676	0.00061711105914751	3
52	2012	0.184156	NA	0.001948	NA	0.026635547471198	0.000560520661607673	3
53	2012	0.231417	NA	0.00174	NA	0.0420610780669236	0.000630127742511227	3
54	2012	0.18061	NA	0.000422	NA	0.025619666177416	0.000119582176527255	3
55	2012	0.211689	NA	0.001384	NA	0.0351954452768124	0.000458703704589607	3
56	2012	0.126129	NA	0.00105	NA	0.0124945260354044	0.00020716321692228	3
57	2012	0.162997	NA	7e-04	NA	0.0208664756909716	0.000178839717114947	3
58	2012	0.213598	NA	0.00161	NA	0.0358330887480328	0.000538149685055944	3
59	2012	0.169914	NA	0.000846	NA	0.0226750476886933	0.000225235520830182	3
60	2012	0.178603	NA	0.00153	NA	0.0250534408398658	0.000427401334061762	3
25	2013	0.106937	NA	0.000574	NA	0.00898143795194377	9.61595958170365e-05	2
26	2013	0.2202	NA	0.004188	NA	0.038082417562742	0.00143480923409427	2
27	2013	0.159074	NA	0.001484	NA	0.0198741372592723	0.00036908166883691	2
28	2013	0.186491	NA	0.001724	NA	0.0273152787508136	0.000502693145721555	2
29	2013	0.218403	NA	0.001016	NA	0.0374633906135249	0.000347744964277003	2
30	2013	0.193233	NA	0.00241	NA	0.0293259759668921	0.000726944873670667	2
31	2013	0.125814	NA	0.001692	NA	0.012432195231018	0.000332138373920803	2
32	2013	0.209863	NA	0.00203	NA	0.0345908819366437	0.000665957072654683	2
33	2013	0.141096	NA	0.00106	NA	0.0156357704238136	0.000234048589860592	2
34	2013	0.226043	NA	0.001732	NA	0.0401302630445931	0.000612620878157104	2
35	2013	0.155928	NA	0.002304	NA	0.0190958105916018	0.000560152102523921	2
36	2013	0.193682	NA	0.00338	NA	0.0294624191332376	0.00101934150990414	2
37	2013	0.166266	NA	0.00165	NA	0.0217118474448185	0.000428792289917108	2
38	2013	0.110982	NA	0.002158	NA	0.00967375257462803	0.000372546823542668	2
39	2013	0.20402	NA	0.001658	NA	0.0326915391311208	0.000529186639533843	2
40	2013	0.226942	NA	0.000978	NA	0.040450103499348	0.000347885886698665	2
41	2013	0.194581	NA	0.002626	NA	0.0297365611345941	0.00079721332894285	2
42	2013	0.15413	NA	0.001724	NA	0.0186579634588253	0.000415057846879806	2
43	2013	0.0966	NA	0.000954	NA	0.00732899008563309	0.000144044131175762	3
44	2013	0.161322	NA	0.001276	NA	0.0204398204498221	0.000322064743979729	3
45	2013	0.213459	NA	0.001308	NA	0.0357864667881311	0.000437229492519252	3
46	2013	0.194132	NA	0.001954	NA	0.0295994839147405	0.000592857599437047	3
47	2013	0.191435	NA	0.001018	NA	0.0287827686286815	0.000305304164960451	3
48	2013	0.255258	NA	0.001164	NA	0.0511739105445023	0.00046565136187577	3
49	2013	0.161771	NA	0.00099	NA	0.0205537571851363	0.000250798430916167	3
50	2013	0.130758	NA	0.000508	NA	0.0134284664929696	0.000104137563546679	3
51	2013	0.223796	NA	0.001948	NA	0.0393363918228111	0.00068181554334347	3
52	2013	0.186042	NA	0.001886	NA	0.0271839073072454	0.000548359836047365	3
53	2013	0.232785	NA	0.001368	NA	0.0425598281557234	0.000498750088799745	3
54	2013	0.181098	NA	0.000488	NA	0.0257582995592725	0.000138633381856445	3
55	2013	0.213009	NA	0.00132	NA	0.0356357405553545	0.000440295278542106	3
56	2013	0.127163	NA	0.001034	NA	0.0127002248994422	0.000205698864037781	3
57	2013	0.163569	NA	0.000572	NA	0.0210131847315228	0.000146709040551241	3
58	2013	0.215256	NA	0.001658	NA	0.0363915382047279	0.000558449456695045	3
59	2013	0.17076	NA	0.000846	NA	0.0229014074535873	0.000226359764894005	3
60	2013	0.180199	NA	0.001596	NA	0.0255031975210558	0.000449756681190034	3
