yta	avd	rev	år	mån	dag	nr	t_l	beha	p_kod	hojd	krong	b1	b2	dia	dia6m1	dia6m2	b6m1	b6m2	rc1	rc2
1471	21	1	2005	8	19	11	1	1	1	152	88	20	18	143.986110441251	0	0	0	0	0	0
1471	21	1	2005	8	19	16	1	1	3	162	87	22	22	218.403296678416	0	0	0	0	0	0
1471	21	1	2005	8	19	20	1	1	1	144	70	18	18	163.996951191173	0	0	0	0	0	0
1471	21	1	2005	8	19	27	1	1	1	140	93	20	20	126.475294030099	0	0	0	0	0	0
1471	21	1	2005	8	19	28	1	1	3	148	69	20	24	209.470761682866	0	0	0	0	0	0
1471	21	1	2005	8	19	36	1	1	1	155	73	22	20	207.997596139955	0	0	0	0	0	0
1471	21	1	2005	8	19	44	1	1	1	156	88	18	18	176.988700204279	0	0	0	0	0	0
1471	21	1	2005	8	19	48	1	1	3	158	83	20	24	242.991769407937	0	0	0	0	0	0
1471	21	1	2005	8	19	53	1	1	1	133	84	20	22	151.97039185315	0	0	0	0	0	0
1471	21	1	2005	8	19	60	1	1	1	114	48	16	16	110.489818535465	0	0	0	0	0	0
1471	21	1	2005	8	19	67	1	1	1	160	92	20	18	191	0	0	0	0	0	0
1471	21	1	2005	8	19	74	1	1	1	141	73	18	18	165.481116747501	0	0	0	0	0	0
1471	21	1	2005	8	19	81	1	1	1	147	74	16	18	139.491935250752	0	0	0	0	0	0
1471	21	1	2005	8	19	89	1	1	1	163	84	18	16	175.98863599676	0	0	0	0	0	0
1471	21	1	2005	8	19	93	1	1	3	161	93	20	22	214.941852602047	0	0	0	0	0	0
1471	21	1	2005	8	19	97	1	1	1	137	68	18	18	179.988888545932	0	0	0	0	0	0
1471	21	2	2008	5	13	2	1	1	3	153	70	24	23	215.962959787089	0	0	0	0	0	0
1471	21	2	2008	5	13	4	1	1	1	136	87	16	17	133.985073795554	0	0	0	0	0	0
1471	21	2	2008	5	13	11	1	1	1	156	88	20	18	149	0	0	0	0	0	0
1471	21	2	2008	5	13	16	1	1	3	165	87	19	22	225.375242651006	0	0	0	0	0	0
1471	21	2	2008	5	13	20	1	1	1	148	70	14	14	170.493401631852	0	0	0	0	0	0
1471	21	2	2008	5	13	27	1	1	1	143	93	19	21	125.984125984189	0	0	0	0	0	0
1471	21	2	2008	5	13	28	1	1	3	149	69	25	21	215.494779519134	0	0	0	0	0	0
1471	21	2	2008	5	13	36	1	1	1	158	73	24	22	210.997630318447	0	0	0	0	0	0
1471	21	2	2008	5	13	44	1	1	1	158	96	23	20	181.482781552411	0	0	0	0	0	0
1471	21	2	2008	5	13	48	1	1	3	159	83	37	40	249.439371391126	0	0	0	0	0	0
1471	21	2	2008	5	13	53	1	1	1	134	84	25	25	154.460350899511	0	0	0	0	0	0
1471	21	2	2008	5	13	60	1	1	1	119	48	11	14	115.498917743847	0	0	0	0	0	0
1471	21	2	2008	5	13	67	1	1	1	161	92	26	27	195	0	0	0	0	0	0
1471	21	2	2008	5	13	74	1	1	1	143	79	20	24	168.481452985188	0	0	0	0	0	0
1471	21	2	2008	5	13	81	1	1	1	148	74	16	12	146.499146755194	0	0	0	0	0	0
1471	21	2	2008	5	13	89	1	1	1	164	84	19	16	183.975541852715	0	0	0	0	0	0
1471	21	2	2008	5	13	93	1	1	3	163	93	28	28	220.431395223094	0	0	0	0	0	0
1471	21	2	2008	5	13	97	1	1	1	139	74	18	18	184.483061553087	0	0	0	0	0	0
1471	21	3	2009	4	22	4	1	1	1	142	87	14	20	134.99629624549	0	0	0	0	0	0
1471	21	3	2009	4	22	11	1	1	1	159	88	18	18	153.499185665592	0	0	0	0	0	0
1471	21	3	2009	4	22	16	1	1	3	170	88	19	18	227.407123898967	0	0	0	0	0	0
1471	21	3	2009	4	22	20	1	1	1	153	74	22	16	173.997126413053	0	0	0	0	0	0
1471	21	3	2009	4	22	27	1	1	1	148	104	19	22	125.984125984189	0	0	0	0	0	0
1471	21	3	2009	4	22	28	1	1	3	155	69	23	28	216.485565338662	0	0	0	0	0	0
1471	21	3	2009	4	22	36	1	1	3	164	73	23	26	216.499422632025	0	0	0	0	0	0
1471	21	3	2009	4	22	44	1	1	1	162	96	22	24	184.989188873296	0	0	0	0	0	0
1471	21	3	2009	4	22	48	1	1	3	162	83	35	38	251.439853642974	0	0	0	0	0	0
1471	21	3	2009	4	22	50	1	1	1	154	95	19	22	154.499190936393	0	0	0	0	0	0
1471	21	3	2009	4	22	53	1	1	1	136	84	20	21	155.971151178672	0	0	0	0	0	0
1471	21	3	2009	4	22	60	1	1	1	125	48	14	12	116.498927033686	0	0	0	0	0	0
1471	21	3	2009	4	22	67	1	1	1	167	94	21	24	197.494303715322	0	0	0	0	0	0
1471	21	3	2009	4	22	74	1	1	1	149	83	24	20	169.46386045408	0	0	0	0	0	0
1471	21	3	2009	4	22	81	1	1	1	154	79	18	17	148.492424049175	0	0	0	0	0	0
1471	21	3	2009	4	22	89	1	1	1	169	84	18	24	185.483152873785	0	0	0	0	0	0
1471	21	3	2009	4	22	93	1	1	3	168	97	24	25	222.94393914166	0	0	0	0	0	0
1471	21	3	2009	4	22	97	1	1	1	142	74	15	14	185.483152873785	0	0	0	0	0	0
1471	21	4	2010	5	6	1	1	1	1	136	83	17	18	130.453056690903	0	0	0	0	0	0
1471	21	4	2010	5	6	4	1	1	1	143	87	16	16	138.491877018113	0	0	0	0	0	0
1471	21	4	2010	5	6	11	1	1	1	162	88	18	19	160.480528413886	0	0	0	0	0	0
1471	21	4	2010	5	6	20	1	1	1	155	74	14	14	180.482686150223	0	0	0	0	0	0
1471	21	4	2010	5	6	27	1	1	1	150	104	19	18	128.984495192252	0	0	0	0	0	0
1471	21	4	2010	5	6	28	1	1	3	159	69	24	24	221.472345903501	0	0	0	0	0	0
1471	21	4	2010	5	6	38	1	1	3	150	63	32	30	239.997916657624	0	0	0	0	0	0
1471	21	4	2010	5	6	44	1	1	1	163	96	19	20	188.997354478839	0	0	0	0	0	0
1471	21	4	2010	5	6	48	1	1	3	164	83	34	37	257.905021277214	0	0	0	0	0	0
1471	21	4	2010	5	6	50	1	1	1	156	95	22	19	157.49285698088	0	0	0	0	0	0
1471	21	4	2010	5	6	51	1	1	1	144	84	26	20	161.480648995476	0	0	0	0	0	0
1471	21	4	2010	5	6	53	1	1	1	138	84	24	25	160.972047262871	0	0	0	0	0	0
1471	21	4	2010	5	6	60	1	1	1	125	48	14	13	120.498962651137	0	0	0	0	0	0
1471	21	4	2010	5	6	67	1	1	1	168	94	24	22	200.499376557634	0	0	0	0	0	0
1471	21	4	2010	5	6	74	1	1	1	152	83	22	19	174.974283824795	0	0	0	0	0	0
1471	21	4	2010	5	6	81	1	1	1	155	79	20	14	152.986927546114	0	0	0	0	0	0
1471	21	4	2010	5	6	84	1	1	3	178	82	37	37	215.916650585359	0	0	0	0	0	0
1471	21	4	2010	5	6	89	1	1	1	169	84	17	18	192.989637027484	0	0	0	0	0	0
1471	21	4	2010	5	6	93	1	1	3	168	97	26	24	227.407123898967	0	0	0	0	0	0
1471	21	4	2010	5	6	97	1	1	1	143	74	16	17	187.989361401118	0	0	0	0	0	0
1471	21	5	2011	5	6	1	1	1	1	139	87	17	18	133.476589707709	0	0	0	0	0	0
1471	21	5	2011	5	6	4	1	1	1	148	87	21	17	142.986013302001	0	0	0	0	0	0
1471	21	5	2011	5	6	11	1	1	1	167	88	23	22	166.493243106139	0	0	0	0	0	0
1471	21	5	2011	5	6	20	1	1	1	161	78	18	21	187.483332592527	0	0	0	0	0	0
1471	21	5	2011	5	6	27	1	1	1	156	104	22	21	132.476412994918	0	0	0	0	0	0
1471	21	5	2011	5	6	28	1	1	3	161	75	25	24	225.472836501429	0	0	0	0	0	0
1471	21	5	2011	5	6	38	1	1	3	156	66	30	32	244.997959175174	0	0	0	0	0	0
1471	21	5	2011	5	6	44	1	1	1	168	99	25	24	197.499367087593	0	0	0	0	0	0
1471	21	5	2011	5	6	48	1	1	3	165	83	38	38	264.87921775783	0	0	0	0	0	0
1471	21	5	2011	5	6	50	1	1	1	158	95	20	22	164.499240119825	0	0	0	0	0	0
1471	21	5	2011	5	6	51	1	1	1	150	98	24	28	166.973051717934	0	0	0	0	0	0
1471	21	5	2011	5	6	53	1	1	1	142	84	28	30	163.951212255354	0	0	0	0	0	0
1471	21	5	2011	5	6	60	1	1	1	131	48	15	15	125.996031683542	0	0	0	0	0	0
1471	21	5	2011	5	6	67	1	1	1	171	99	28	25	207.990384393125	0	0	0	0	0	0
1471	21	5	2011	5	6	74	1	1	1	156	83	28	24	178.465682975747	0	0	0	0	0	0
1471	21	5	2011	5	6	81	1	1	1	160	85	20	17	159.987499511681	0	0	0	0	0	0
1471	21	5	2011	5	6	84	1	1	3	184	91	35	36	220.963797939844	0	0	0	0	0	0
1471	21	5	2011	5	6	89	1	1	1	175	84	21	20	199.484335224599	0	0	0	0	0	0
1471	21	5	2011	5	6	93	1	1	3	171	99	28	28	232.946345753695	0	0	0	0	0	0
1471	21	5	2011	5	6	97	1	1	1	148	74	17	22	191.494125236259	0	0	0	0	0	0
1471	21	6	2012	5	8	2	1	1	3	164	65	24	26	233.473767263048	0	0	0	0	0	0
1471	21	6	2012	5	8	4	1	1	1	148	87	14	18	146.478667388804	0	0	0	0	0	0
1471	21	6	2012	5	8	11	1	1	1	167	88	21	22	171.99709299869	0	0	0	0	0	0
1471	21	6	2012	5	8	20	1	1	1	161	79	20	18	193.989690447714	0	0	0	0	0	0
1471	21	6	2012	5	8	22	1	1	1	158	83	26	23	181.997252726518	0	0	0	0	0	0
1471	21	6	2012	5	8	27	1	1	1	158	104	25	18	136.491757992928	0	0	0	0	0	0
1471	21	6	2012	5	8	36	1	1	3	168	80	25	28	228.499452953393	0	0	0	0	0	0
1471	21	6	2012	5	8	38	1	1	3	156	66	38	36	249.499498997493	0	0	0	0	0	0
1471	21	6	2012	5	8	44	1	1	1	168	99	24	24	204.49449870351	0	0	0	0	0	0
1471	21	6	2012	5	8	48	1	1	3	169	83	36	40	271.909911551602	0	0	0	0	0	0
1471	21	6	2012	5	8	51	1	1	1	151	98	26	26	169.952934661335	0	0	0	0	0	0
1471	21	6	2012	5	8	53	1	1	1	143	84	27	24	167.925578754399	0	0	0	0	0	0
1471	21	6	2012	5	8	60	1	1	1	135	48	21	14	131.476233593756	0	0	0	0	0	0
1471	21	6	2012	5	8	67	1	1	1	173	99	23	24	212.978872191586	0	0	0	0	0	0
1471	21	6	2012	5	8	73	1	1	1	167	85	24	25	222	0	0	0	0	0	0
1471	21	6	2012	5	8	74	1	1	1	157	84	26	25	183.956516601071	0	0	0	0	0	0
1471	21	6	2012	5	8	81	1	1	1	160	85	19	17	166.973051717934	0	0	0	0	0	0
1471	21	6	2012	5	8	82	1	1	3	172	77	31	25	222	0	0	0	0	0	0
1471	21	6	2012	5	8	89	1	1	1	176	84	17	21	204.484718255424	0	0	0	0	0	0
1471	21	6	2012	5	8	97	1	1	1	149	74	18	15	193.989690447714	0	0	0	0	0	0
1471	21	7	2013	5	24	2	1	1	3	171	74	32	26	235.47399007109	0	0	0	0	0	0
1471	21	7	2013	5	24	4	1	1	1	153	87	20	20	147.492372684149	0	0	0	0	0	0
1471	21	7	2013	5	24	11	1	1	1	171	93	20	17	175.493589626516	0	0	0	0	0	0
1471	21	7	2013	5	24	20	1	1	1	163	86	16	15	195.977039471465	0	0	0	0	0	0
1471	21	7	2013	5	24	22	1	1	1	170	87	20	25	184.493902338262	0	0	0	0	0	0
1471	21	7	2013	5	24	27	1	1	1	165	104	18	22	136.98540068197	0	0	0	0	0	0
1471	21	7	2013	5	24	36	1	1	3	175	82	32	30	231.499460042567	0	0	0	0	0	0
1471	21	7	2013	5	24	38	1	1	3	159	83	34	30	252.49950495001	0	0	0	0	0	0
1471	21	7	2013	5	24	44	1	1	1	176	99	22	23	208.470621431414	0	0	0	0	0	0
1471	21	7	2013	5	24	48	1	1	3	171	87	35	34	274.368365523433	0	0	0	0	0	0
1471	21	7	2013	5	24	51	1	1	1	156	98	26	21	171.953482081637	0	0	0	0	0	0
1471	21	7	2013	5	24	53	1	1	1	145	84	24	22	169.410743460974	0	0	0	0	0	0
1471	21	7	2013	5	24	60	1	1	1	139	80	13	16	131.476233593756	0	0	0	0	0	0
1471	21	7	2013	5	24	67	1	1	1	177	99	22	24	215.485498351977	0	0	0	0	0	0
1471	21	7	2013	5	24	73	1	1	1	175	92	22	24	223.499440715184	0	0	0	0	0	0
1471	21	7	2013	5	24	74	1	1	1	165	92	29	33	184.932420089069	0	0	0	0	0	0
1471	21	7	2013	5	24	81	1	1	1	161	96	20	16	170.988303693557	0	0	0	0	0	0
1471	21	7	2013	5	24	89	1	1	1	179	89	18	20	205.470192485431	0	0	0	0	0	0
1471	21	7	2013	5	24	94	1	1	3	182	83	22	24	226.495033058122	0	0	0	0	0	0
1471	21	7	2013	5	24	97	1	1	1	155	80	16	17	195.99744896299	0	0	0	0	0	0
1471	21	8	2014	6	3	2	1	1	3	174	74	24	23	237.47420912596	0	0	0	0	0	0
1471	21	8	2014	6	3	4	1	1	1	158	87	20	18	150.996688705415	0	0	0	0	0	0
1471	21	8	2014	6	3	11	1	1	1	176	93	22	22	179.997222200788	0	0	0	0	0	0
1471	21	8	2014	6	3	20	1	1	1	169	89	15	16	199.46929588285	0	0	0	0	0	0
1471	21	8	2014	6	3	22	1	1	1	172	87	21	22	190.483595094171	0	0	0	0	0	0
1471	21	8	2014	6	3	27	1	1	1	171	104	18	20	137.477270848675	0	0	0	0	0	0
1471	21	8	2014	6	3	28	1	1	3	173	74	26	27	232.991416150896	0	0	0	0	0	0
1471	21	8	2014	6	3	38	1	1	3	162	83	34	33	254.998039208148	0	0	0	0	0	0
1471	21	8	2014	6	3	44	1	1	1	178	99	22	24	214.962787477275	0	0	0	0	0	0
1471	21	8	2014	6	3	48	1	1	3	175	87	28	31	277.820085666965	0	0	0	0	0	0
1471	21	8	2014	6	3	51	1	1	1	160	98	25	24	172.464489098481	0	0	0	0	0	0
1471	21	8	2014	6	3	53	1	1	1	150	84	28	27	170.376054655577	0	0	0	0	0	0
1471	21	8	2014	6	3	60	1	1	1	143	83	14	14	131.984847615171	0	0	0	0	0	0
1471	21	8	2014	6	3	67	1	1	1	181	99	22	26	218.494851197917	0	0	0	0	0	0
1471	21	8	2014	6	3	73	1	1	1	180	96	19	24	226.499448122948	0	0	0	0	0	0
1471	21	8	2014	6	3	74	1	1	1	168	92	25	28	186.933143128767	0	0	0	0	0	0
1471	21	8	2014	6	3	81	1	1	1	166	100	20	20	175.493589626516	0	0	0	0	0	0
1471	21	8	2014	6	3	89	1	1	1	184	89	22	20	208.978467790344	0	0	0	0	0	0
1471	21	8	2014	6	3	93	1	1	3	180	103	30	27	238.924674322264	0	0	0	0	0	0
1471	21	8	2014	6	3	97	1	1	1	161	80	16	17	199.4993734326	0	0	0	0	0	0
1471	21	9	2015	5	8	2	1	1	3	178	81	30	24	242.487113059643	0	0	0	0	0	0
1471	21	9	2015	5	8	4	1	1	1	159	87	20	18	154.47977213862	0	0	0	0	0	0
1471	21	9	2015	5	8	11	1	1	1	178	93	20	22	183.499318799826	0	0	0	0	0	0
1471	21	9	2015	5	8	16	1	1	3	179	98	24	20	257.930223122456	0	0	0	0	0	0
1471	21	9	2015	5	8	20	1	1	1	169	89	16	16	203.484643155202	0	0	0	0	0	0
1471	21	9	2015	5	8	22	1	1	1	174	87	20	21	195.989795652733	0	0	0	0	0	0
1471	21	9	2015	5	8	27	1	1	1	174	122	18	21	139.427400463467	0	0	0	0	0	0
1471	21	9	2015	5	8	36	1	1	3	180	99	25	27	239.499478078763	0	0	0	0	0	0
1471	21	9	2015	5	8	44	1	1	1	180	99	23	26	221.990990808186	0	0	0	0	0	0
1471	21	9	2015	5	8	48	1	1	3	176	87	32	34	281.339652377691	0	0	0	0	0	0
1471	21	9	2015	5	8	50	1	1	1	170	103	18	22	179	0	0	0	0	0	0
1471	21	9	2015	5	8	51	1	1	1	161	98	26	25	172.464489098481	0	0	0	0	0	0
1471	21	9	2015	5	8	53	1	1	1	150	84	30	29	173.412802295563	0	0	0	0	0	0
1471	21	9	2015	5	8	67	1	1	1	184	99	25	27	222.9798197147	0	0	0	0	0	0
1471	21	9	2015	5	8	73	1	1	1	182	105	30	28	230	0	0	0	0	0	0
1471	21	9	2015	5	8	74	1	1	1	171	98	24	25	190.446842977247	0	0	0	0	0	0
1471	21	9	2015	5	8	81	1	1	1	168	100	18	16	181	0	0	0	0	0	0
1471	21	9	2015	5	8	89	1	1	1	185	101	18	20	210.97867190785	0	0	0	0	0	0
1471	21	9	2015	5	8	94	1	1	3	187	82	22	22	233.965809467965	0	0	0	0	0	0
1471	21	9	2015	5	8	97	1	1	1	163	80	16	16	202.499382715109	0	0	0	0	0	0
1471	21	10	2016	5	4	4	1	1	1	161	91	17	16	157.480157480236	0	0	0	0	0	0
1471	21	10	2016	5	4	11	1	1	1	184	104	21	22	188.49933686886	0	0	0	0	0	0
1471	21	10	2016	5	4	16	1	1	3	185	105	20	25	262.969579989778	0	0	0	0	0	0
1471	21	10	2016	5	4	20	1	1	1	172	92	23	19	205.470192485431	0	0	0	0	0	0
1471	21	10	2016	5	4	22	1	1	1	179	87	26	27	202.484567313166	0	0	0	0	0	0
1471	21	10	2016	5	4	27	1	1	1	181	124	24	23	141.943650791432	0	0	0	0	0	0
1471	21	10	2016	5	4	36	1	1	3	184	99	30	32	243.495379832965	0	0	0	0	0	0
1471	21	10	2016	5	4	44	1	1	1	186	99	25	28	226.472956442927	0	0	0	0	0	0
1471	21	10	2016	5	4	48	1	1	3	186	87	44	36	286.307526970564	0	0	0	0	0	0
1471	21	10	2016	5	4	50	1	1	1	179	103	26	24	182.499315067208	0	0	0	0	0	0
1471	21	10	2016	5	4	51	1	1	1	166	98	28	31	174.482090771517	0	0	0	0	0	0
1471	21	10	2016	5	4	53	1	1	1	156	84	22	16	176.898275853667	0	0	0	0	0	0
1471	21	10	2016	5	4	58	1	1	3	172	64	24	30	248.475350890184	0	0	0	0	0	0
1471	21	10	2016	5	4	67	1	1	1	190	99	28	31	225.495011031286	0	0	0	0	0	0
1471	21	10	2016	5	4	73	1	1	1	185	105	24	29	233	0	0	0	0	0	0
1471	21	10	2016	5	4	74	1	1	1	179	98	26	33	192.421412529895	0	0	0	0	0	0
1471	21	10	2016	5	4	81	1	1	1	176	100	24	22	183.99728258863	0	0	0	0	0	0
1471	21	10	2016	5	4	89	1	1	1	192	107	22	20	215.485498351977	0	0	0	0	0	0
1471	21	10	2016	5	4	94	1	1	3	196	88	22	22	237.981091685873	0	0	0	0	0	0
1471	21	10	2016	5	4	97	1	1	1	169	80	16	16	206.499394672236	0	0	0	0	0	0
1471	21	11	2016	11	7	2	1	1	3	188	83	32	30	249.499498997493	0	0	0	0	0	0
1471	21	11	2016	11	7	4	1	1	1	163	94	20	20	159.987499511681	0	0	0	0	0	0
1471	21	11	2016	11	7	11	1	1	1	186	104	20	18	192.499350648255	0	0	0	0	0	0
1471	21	11	2016	11	7	16	1	1	3	187	105	25	21	267.932827402691	0	0	0	0	0	0
1471	21	11	2016	11	7	20	1	1	1	174	92	19	22	208.451433192483	0	0	0	0	0	0
1471	21	11	2016	11	7	22	1	1	1	179	87	15	14	205.978154181457	0	0	0	0	0	0
1471	21	11	2016	11	7	27	1	1	1	184	124	14	18	143.944433723573	0	0	0	0	0	0
1471	21	11	2016	11	7	36	1	1	3	184	99	22	27	245	0	0	0	0	0	0
1471	21	11	2016	11	7	44	1	1	1	186	99	25	26	230.456069566414	0	0	0	0	0	0
1471	21	11	2016	11	7	48	1	1	3	186	87	17	17	287.859340650951	0	0	0	0	0	0
1471	21	11	2016	11	7	50	1	1	1	179	103	28	20	185.499326144329	0	0	0	0	0	0
1471	21	11	2016	11	7	51	1	1	1	168	98	22	22	178.974858569577	0	0	0	0	0	0
1471	21	11	2016	11	7	53	1	1	1	158	84	23	22	178.415245985314	0	0	0	0	0	0
1471	21	11	2016	11	7	67	1	1	1	192	99	32	26	229.486383038297	0	0	0	0	0	0
1471	21	11	2016	11	7	73	1	1	1	192	105	28	24	236	0	0	0	0	0	0
1471	21	11	2016	11	7	74	1	1	1	179	98	24	30	194.907670449369	0	0	0	0	0	0
1471	21	11	2016	11	7	81	1	1	1	179	100	23	20	186.997326184093	0	0	0	0	0	0
1471	21	11	2016	11	7	89	1	1	1	193	107	19	20	217.990825495019	0	0	0	0	0	0
1471	21	11	2016	11	7	94	1	1	3	198	88	28	29	240.966802692819	0	0	0	0	0	0
1471	21	11	2016	11	7	97	1	1	1	171	80	20	20	208	0	0	0	0	0	0
1471	21	12	2019	4	12	2	1	1	3	189	91	40	40	256	0	0	0	0	0	0
1471	21	12	2019	4	12	4	1	1	1	168	94	24	26	162.972390299707	0	0	0	0	0	0
1471	21	12	2019	4	12	11	1	1	1	190	104	30	28	200.499376557634	0	0	0	0	0	0
1471	21	12	2019	4	12	16	1	1	3	191	110	30	34	270.998154975269	0	0	0	0	0	0
1471	21	12	2019	4	12	18	1	1	1	193	103	36	34	238.457543390852	0	0	0	0	0	0
1471	21	12	2019	4	12	27	1	1	1	191	130	28	30	147.397421958459	0	0	0	0	0	0
1471	21	12	2019	4	12	44	1	1	1	193	104	30	32	239.457720694072	0	0	0	0	0	0
1471	21	12	2019	4	12	46	1	1	1	187	94	26	28	196.356818063443	0	0	0	0	0	0
1471	21	12	2019	4	12	48	1	1	3	189	90	54	56	294.794843916918	0	0	0	0	0	0
1471	21	12	2019	4	12	50	1	1	1	187	103	36	38	190.997382181013	0	0	0	0	0	0
1471	21	12	2019	4	12	51	1	1	1	174	98	34	36	181.46625030567	0	0	0	0	0	0
1471	21	12	2019	4	12	53	1	1	1	167	84	42	38	181.416647527177	0	0	0	0	0	0
1471	21	12	2019	4	12	67	1	1	1	197	99	30	32	235.47399007109	0	0	0	0	0	0
1471	21	12	2019	4	12	74	1	1	1	185	107	34	36	200.449494885869	0	0	0	0	0	0
1471	21	12	2019	4	12	80	1	1	1	173	90	28	30	204.990243670278	0	0	0	0	0	0
1471	21	12	2019	4	12	81	1	1	1	185	100	24	26	193.958758502935	0	0	0	0	0	0
1471	21	12	2019	4	12	89	1	1	1	200	107	26	24	221.979728804231	0	0	0	0	0	0
1471	21	12	2019	4	12	93	1	1	3	200	110	34	34	250.415654462735	0	0	0	0	0	0
1471	21	12	2019	4	12	94	1	1	3	203	93	36	34	245.981706636896	0	0	0	0	0	0
1471	21	12	2019	4	12	97	1	1	1	178	97	26	26	212.494705816404	0	0	0	0	0	0
1471	22	1	2005	8	22	1	1	1	3	165	86	20	22	209.494630002776	0	0	0	0	0	0
1471	22	1	2005	8	22	4	1	1	1	150	76	24	24	180.900525151255	0	0	0	0	0	0
1471	22	1	2005	8	22	11	1	1	1	169	94	22	20	201	0	0	0	0	0	0
1471	22	1	2005	8	22	12	1	1	3	170	95	26	22	225.964598997277	0	0	0	0	0	0
1471	22	1	2005	8	22	19	1	1	1	153	78	20	20	173.499279537409	0	0	0	0	0	0
1471	22	1	2005	8	22	27	1	1	1	146	85	22	22	174.974283824795	0	0	0	0	0	0
1471	22	1	2005	8	22	33	1	1	1	134	82	16	16	149.492474726991	0	0	0	0	0	0
1471	22	1	2005	8	22	41	1	1	1	145	83	20	18	176.482293729428	0	0	0	0	0	0
1471	22	1	2005	8	22	47	1	1	1	174	80	22	20	207.997596139955	0	0	0	0	0	0
1471	22	1	2005	8	22	55	1	1	1	135	79	16	16	162.49923076741	0	0	0	0	0	0
1471	22	1	2005	8	22	58	1	1	3	148	67	22	22	219.888608163315	0	0	0	0	0	0
1471	22	1	2005	8	22	59	1	1	3	164	97	30	20	211.997641496315	0	0	0	0	0	0
1471	22	1	2005	8	22	64	1	1	1	142	81	20	16	153.460092532228	0	0	0	0	0	0
1471	22	1	2005	8	22	73	1	1	1	147	74	20	18	187.499333332148	0	0	0	0	0	0
1471	22	1	2005	8	22	74	1	1	3	174	10	18	20	222.337581168816	0	0	0	0	0	0
1471	22	1	2005	8	22	80	1	1	1	141	83	18	16	122.983738762488	0	0	0	0	0	0
1471	22	2	2008	5	13	1	1	1	3	165	86	19	22	218.979451090736	0	0	0	0	0	0
1471	22	2	2008	5	13	2	1	1	1	134	79	10	11	128.452325786651	0	0	0	0	0	0
1471	22	2	2008	5	13	4	1	1	1	152	76	26	24	189.351524947649	0	0	0	0	0	0
1471	22	2	2008	5	13	11	1	1	1	170	94	24	23	205.997572801235	0	0	0	0	0	0
1471	22	2	2008	5	13	12	1	1	3	171	95	24	26	233.486616318795	0	0	0	0	0	0
1471	22	2	2008	5	13	19	1	1	1	156	80	21	20	182.499315067208	0	0	0	0	0	0
1471	22	2	2008	5	13	27	1	1	1	147	85	20	21	181.956038646702	0	0	0	0	0	0
1471	22	2	2008	5	13	41	1	1	1	149	83	14	14	182.482875908947	0	0	0	0	0	0
1471	22	2	2008	5	13	47	1	1	1	176	80	31	34	213.997663538647	0	0	0	0	0	0
1471	22	2	2008	5	13	55	1	1	1	138	79	20	17	167.499253729681	0	0	0	0	0	0
1471	22	2	2008	5	13	58	1	1	3	150	67	38	37	228.921383885385	0	0	0	0	0	0
1471	22	2	2008	5	13	64	1	1	1	143	81	15	16	159.987499511681	0	0	0	0	0	0
1471	22	2	2008	5	13	73	1	1	1	150	82	25	21	195.99744896299	0	0	0	0	0	0
1471	22	2	2008	5	13	74	1	1	3	176	97	30	30	230.473425800026	0	0	0	0	0	0
1471	22	2	2008	5	13	78	1	1	3	171	100	24	21	218.990867389487	0	0	0	0	0	0
1471	22	2	2008	5	13	80	1	1	1	141	83	14	14	129.475866477116	0	0	0	0	0	0
1471	22	3	2009	4	22	1	1	1	3	170	86	17	22	223.49496638627	0	0	0	0	0	0
1471	22	3	2009	4	22	2	1	1	1	140	79	12	12	130.476051442401	0	0	0	0	0	0
1471	22	3	2009	4	22	4	1	1	1	158	76	20	21	192.31224609993	0	0	0	0	0	0
1471	22	3	2009	4	22	11	1	1	1	175	94	24	21	208.499400478754	0	0	0	0	0	0
1471	22	3	2009	4	22	12	1	1	3	176	95	24	25	234.980850283592	0	0	0	0	0	0
1471	22	3	2009	4	22	19	1	1	1	162	82	22	23	184.499322491981	0	0	0	0	0	0
1471	22	3	2009	4	22	27	1	1	1	150	85	19	20	182.975408183723	0	0	0	0	0	0
1471	22	3	2009	4	22	41	1	1	1	152	83	14	16	185.483152873785	0	0	0	0	0	0
1471	22	3	2009	4	22	47	1	1	1	183	80	31	28	214.997674406027	0	0	0	0	0	0
1471	22	3	2009	4	22	55	1	1	1	144	79	20	18	171.499271135477	0	0	0	0	0	0
1471	22	3	2009	4	22	58	1	1	3	156	67	33	32	232.409122024072	0	0	0	0	0	0
1471	22	3	2009	4	22	64	1	1	1	150	82	16	18	161.462069849237	0	0	0	0	0	0
1471	22	3	2009	4	22	73	1	1	1	155	82	24	25	200.499376557634	0	0	0	0	0	0
1471	22	3	2009	4	22	74	1	1	3	179	100	31	32	234.409897401966	0	0	0	0	0	0
1471	22	3	2009	4	22	78	1	1	3	178	100	22	23	221.499435665195	0	0	0	0	0	0
1471	22	3	2009	4	22	80	1	1	1	148	85	16	15	130.965644349959	0	0	0	0	0	0
1471	22	4	2010	5	6	1	1	1	1	174	86	20	20	230.486442117535	0	0	0	0	0	0
1471	22	4	2010	5	6	2	1	1	1	142	79	9	11	133.966413701345	0	0	0	0	0	0
1471	22	4	2010	5	6	4	1	1	1	161	76	22	21	196.356818063443	0	0	0	0	0	0
1471	22	4	2010	5	6	11	1	1	1	175	94	24	22	211.485224070146	0	0	0	0	0	0
1471	22	4	2010	5	6	12	1	1	3	176	95	25	25	237.486841740758	0	0	0	0	0	0
